CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
BEE100,01-4422,2015-09-22,2015-09-14,8
BEE100,01-4422,2015-09-28,2015-09-22,6
BEE100,01-4422,2015-10-09,2015-09-28,11
BEE100,01-4422,2015-10-20,2015-10-09,11
BEE100,01-4422,2015-11-04,2015-10-20,15
BEE100,01-4422,2015-11-18,2015-11-04,14
BEE100,01-4422,2015-12-01,2015-11-18,13
BEE100,01-4422,2015-12-15,2015-12-01,14
BEE100,01-4422,2015-12-31,2015-12-15,16
BEE100,01-4422,2016-01-22,2015-12-31,22
BEE100,01-4422,2016-02-16,2016-01-22,25
BEE100,01-4422,2016-03-18,2016-02-16,31
BEE100,01-4422,2016-06-08,2016-03-18,82
BEE100,01-4422,2016-07-26,2016-06-08,48
BEE100,01-4422,2016-08-12,2016-07-26,17
BEE100,01-4422,2016-09-14,2016-08-12,33
BEE100,01-4422,2016-10-18,2016-09-14,34
BEE100,01-4422,2016-11-15,2016-10-18,28
BEE100,01-4422,2016-12-08,2016-11-15,23
BEE100,01-4422,2016-12-15,2016-12-08,7
BEE100,01-4422,2017-01-04,2016-12-15,20
BEE100,01-4422,2017-01-23,2017-01-04,19
BEE100,01-4422,2017-02-13,2017-01-23,21
BEE100,01-4422,2017-02-27,2017-02-13,14
BEE100,01-4422,2017-03-16,2017-02-27,17
BEE100,01-4422,2017-03-23,2017-03-16,7
BEE100,01-4422,2017-04-14,2017-03-23,22
BEE100,01-4422,2017-05-02,2017-04-14,18
BEE100,01-4422,2017-05-16,2017-05-02,14
BEE100,01-4422,2017-05-31,2017-05-16,15
BEE100,01-4422,2017-06-08,2017-05-31,8
BEE100,01-4422,2017-06-28,2017-06-08,20
BEE100,01-4422,2017-07-13,2017-06-28,15
BEE100,01-4422,2017-07-28,2017-07-13,15
BEE100,01-4422,2017-08-08,2017-07-28,11
BEE100,01-4422,2017-08-22,2017-08-08,14
BEE100,01-4422,2017-09-08,2017-08-22,17
BEE100,01-4422,2017-09-26,2017-09-08,18
BEE100,01-4422,2017-10-10,2017-09-26,14
BEE100,01-4422,2017-10-25,2017-10-10,15
BEE100,01-4422,2017-10-30,2017-10-25,5
BEE100,01-4422,2017-11-13,2017-10-30,14
BEE100,01-4422,2017-11-21,2017-11-13,8
BEE100,01-4422,2017-12-04,2017-11-21,13
BEE100,01-4422,2017-12-12,2017-12-04,8
