CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
TOP114,02-8499,2016-05-16,2016-04-26,20
TOP114,02-8499,2016-06-09,2016-05-16,24
TOP114,02-8499,2016-06-20,2016-06-09,11
TOP114,02-8499,2016-07-08,2016-06-20,18
TOP114,02-8499,2016-08-01,2016-07-08,24
TOP114,02-8499,2016-08-30,2016-08-01,29
TOP114,02-8499,2016-09-23,2016-08-30,24
TOP114,02-8499,2016-10-03,2016-09-23,10
TOP114,02-8499,2016-10-24,2016-10-03,21
TOP114,02-8499,2016-11-04,2016-10-24,11
TOP114,02-8499,2016-11-15,2016-11-04,11
TOP114,02-8499,2016-12-06,2016-11-15,21
TOP114,02-8499,2016-12-13,2016-12-06,7
