CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
ELS106,02-0394,2015-08-31,2015-08-25,6
ELS106,02-0394,2015-10-06,2015-08-31,36
ELS106,02-0394,2015-10-13,2015-10-06,7
ELS106,02-0394,2015-10-15,2015-10-13,2
ELS106,02-0394,2015-10-27,2015-10-15,12
ELS106,02-0394,2015-11-02,2015-10-27,6
ELS106,02-0394,2015-11-18,2015-11-02,16
ELS106,02-0394,2015-11-19,2015-11-18,1
ELS106,02-0394,2015-11-23,2015-11-19,4
ELS106,02-0394,2016-01-07,2015-11-23,45
ELS106,02-0394,2016-01-11,2016-01-07,4
ELS106,02-0394,2016-01-14,2016-01-11,3
ELS106,02-0394,2016-01-15,2016-01-14,1
ELS106,02-0394,2016-01-18,2016-01-15,3
ELS106,02-0394,2016-01-21,2016-01-18,3
