CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
GOT100,02-2935,2016-05-05,2016-04-20,15
GOT100,02-2935,2016-05-11,2016-05-05,6
GOT100,02-2935,2016-07-14,2016-05-11,64
GOT100,02-2935,2016-10-13,2016-07-14,91
GOT100,02-2935,2016-11-23,2016-10-13,41
GOT100,02-2935,2017-01-11,2016-11-23,49
GOT100,02-2935,2017-01-25,2017-01-11,14
GOT100,02-2935,2017-02-23,2017-01-25,29
GOT100,02-2935,2017-03-28,2017-02-23,33
GOT100,02-2935,2017-04-05,2017-03-28,8
GOT100,02-2935,2017-05-16,2017-04-05,41
GOT100,02-2935,2017-05-19,2017-05-16,3
GOT100,02-2935,2017-10-11,2017-05-19,145
GOT100,02-2935,2017-10-31,2017-10-11,20
GOT100,02-2935,2017-11-08,2017-10-31,8
GOT100,02-2935,2017-11-27,2017-11-08,19
