CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
OLI106,02-1385,2016-03-16,2016-02-10,35
OLI106,02-1385,2016-04-04,2016-03-16,19
OLI106,02-1385,2016-04-20,2016-04-04,16
OLI106,02-1385,2016-06-15,2016-04-20,56
OLI106,02-1385,2016-06-28,2016-06-15,13
OLI106,02-1385,2016-08-09,2016-06-28,42
OLI106,02-1385,2016-09-06,2016-08-09,28
OLI106,02-1385,2016-09-15,2016-09-06,9
OLI106,02-1385,2016-10-11,2016-09-15,26
OLI106,02-1385,2016-10-18,2016-10-11,7
OLI106,02-1385,2016-12-02,2016-10-18,45
OLI106,02-1385,2016-12-13,2016-12-02,11
OLI106,02-1385,2017-01-30,2016-12-13,48
OLI106,02-1385,2017-03-21,2017-01-30,50
OLI106,02-1385,2017-04-13,2017-03-21,23
OLI106,02-1385,2017-05-01,2017-04-13,18
OLI106,02-1385,2017-05-22,2017-05-01,21
OLI106,02-1385,2017-07-07,2017-05-22,46
OLI106,02-1385,2017-07-14,2017-07-07,7
OLI106,02-1385,2017-09-05,2017-07-14,53
