CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
G&G101,01-4160,2017-01-16,2016-11-21,56
G&G101,01-4160,2017-01-24,2017-01-16,8
G&G101,01-4160,2017-02-07,2017-01-24,14
G&G101,01-4160,2017-03-03,2017-02-07,24
G&G101,01-4160,2017-06-05,2017-03-03,94
