CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MAI149,20-8491,2015-09-21,2015-07-08,75
MAI149,20-8491,2015-12-18,2015-09-21,88
MAI149,20-8491,2016-01-25,2015-12-18,38
MAI149,20-8491,2016-02-09,2016-01-25,15
MAI149,20-8491,2016-03-09,2016-02-09,29
MAI149,20-8491,2016-07-26,2016-03-09,139
MAI149,20-8491,2016-08-24,2016-07-26,29
MAI149,20-8491,2016-10-18,2016-08-24,55
MAI149,20-8491,2016-11-29,2016-10-18,42
MAI149,20-8491,2017-01-20,2016-11-29,52
MAI149,20-8491,2017-03-24,2017-01-20,63
MAI149,20-8491,2017-07-26,2017-03-24,124
MAI149,20-8491,2017-08-01,2017-07-26,6
