CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
CLI209,02-8551,2017-09-18,2017-09-11,7
CLI209,02-8551,2017-09-25,2017-09-18,7
CLI209,02-8551,2017-09-28,2017-09-25,3
CLI209,02-8551,2017-10-05,2017-09-28,7
CLI209,02-8551,2017-10-12,2017-10-05,7
CLI209,02-8551,2017-10-16,2017-10-12,4
CLI209,02-8551,2017-10-30,2017-10-16,14
CLI209,02-8551,2017-11-02,2017-10-30,3
CLI209,02-8551,2017-11-07,2017-11-02,5
CLI209,02-8551,2017-11-20,2017-11-07,13
CLI209,02-8551,2017-11-30,2017-11-20,10
CLI209,02-8551,2017-12-11,2017-11-30,11
