CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
DIA202,C2-2592,2017-05-31,2017-05-03,28
DIA202,C2-2592,2017-06-07,2017-05-31,7
DIA202,C2-2592,2017-06-15,2017-06-07,8
DIA202,C2-2592,2017-06-27,2017-06-15,12
DIA202,C2-2592,2017-07-03,2017-06-27,6
DIA202,C2-2592,2017-07-21,2017-07-03,18
DIA202,C2-2592,2017-07-28,2017-07-21,7
DIA202,C2-2592,2017-08-15,2017-07-28,18
DIA202,C2-2592,2017-08-21,2017-08-15,6
DIA202,C2-2592,2017-09-01,2017-08-21,11
DIA202,C2-2592,2017-09-13,2017-09-01,12
DIA202,C2-2592,2017-09-27,2017-09-13,14
DIA202,C2-2592,2017-10-09,2017-09-27,12
DIA202,C2-2592,2017-10-13,2017-10-09,4
DIA202,C2-2592,2017-11-10,2017-10-13,28
DIA202,C2-2592,2017-11-28,2017-11-10,18
DIA202,C2-2592,2017-12-12,2017-11-28,14
