CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
KBP101,02-1867,2016-01-22,2016-01-04,18
KBP101,02-1867,2016-02-25,2016-01-22,34
KBP101,02-1867,2016-03-16,2016-02-25,20
KBP101,02-1867,2016-04-12,2016-03-16,27
KBP101,02-1867,2016-05-23,2016-04-12,41
KBP101,02-1867,2016-06-14,2016-05-23,22
KBP101,02-1867,2016-07-05,2016-06-14,21
KBP101,02-1867,2016-09-06,2016-07-05,63
KBP101,02-1867,2016-09-19,2016-09-06,13
KBP101,02-1867,2016-10-04,2016-09-19,15
KBP101,02-1867,2016-12-05,2016-10-04,62
KBP101,02-1867,2016-12-27,2016-12-05,22
KBP101,02-1867,2017-01-19,2016-12-27,23
