CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
TYR100,02-8232,2015-09-28,2015-09-15,13
TYR100,02-8232,2015-10-05,2015-09-28,7
TYR100,02-8232,2015-10-06,2015-10-05,1
TYR100,02-8232,2015-10-08,2015-10-06,2
TYR100,02-8232,2015-10-15,2015-10-08,7
TYR100,02-8232,2015-10-20,2015-10-15,5
TYR100,02-8232,2015-10-29,2015-10-20,9
TYR100,02-8232,2015-11-02,2015-10-29,4
TYR100,02-8232,2015-11-09,2015-11-02,7
TYR100,02-8232,2015-11-13,2015-11-09,4
TYR100,02-8232,2015-11-18,2015-11-13,5
TYR100,02-8232,2015-11-19,2015-11-18,1
TYR100,02-8232,2015-11-30,2015-11-19,11
TYR100,02-8232,2015-12-04,2015-11-30,4
