CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
RAH100,B2-5262,2016-12-21,2016-10-19,63
RAH100,B2-5262,2017-02-08,2016-12-21,49
RAH100,B2-5262,2017-02-13,2017-02-08,5
RAH100,B2-5262,2017-02-14,2017-02-13,1
RAH100,B2-5262,2017-03-09,2017-02-14,23
RAH100,B2-5262,2017-03-21,2017-03-09,12
RAH100,B2-5262,2017-03-27,2017-03-21,6
RAH100,B2-5262,2017-03-29,2017-03-27,2
RAH100,B2-5262,2017-03-31,2017-03-29,2
RAH100,B2-5262,2017-04-04,2017-03-31,4
RAH100,B2-5262,2017-04-28,2017-04-04,24
RAH100,B2-5262,2017-06-19,2017-04-28,52
RAH100,B2-5262,2017-08-05,2017-06-19,47
RAH100,B2-5262,2017-08-28,2017-08-05,23
