CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
HEP100,04-0042,2015-10-05,2015-09-21,14
HEP100,04-0042,2015-10-12,2015-10-05,7
HEP100,04-0042,2015-10-28,2015-10-12,16
HEP100,04-0042,2015-11-03,2015-10-28,6
HEP100,04-0042,2015-11-06,2015-11-03,3
HEP100,04-0042,2015-11-16,2015-11-06,10
HEP100,04-0042,2015-11-23,2015-11-16,7
HEP100,04-0042,2015-12-01,2015-11-23,8
HEP100,04-0042,2015-12-11,2015-12-01,10
HEP100,04-0042,2015-12-21,2015-12-11,10
HEP100,04-0042,2016-01-04,2015-12-21,14
HEP100,04-0042,2016-01-13,2016-01-04,9
HEP100,04-0042,2016-01-25,2016-01-13,12
HEP100,04-0042,2016-01-28,2016-01-25,3
HEP100,04-0042,2016-02-04,2016-01-28,7
HEP100,04-0042,2016-02-10,2016-02-04,6
HEP100,04-0042,2016-03-07,2016-02-10,26
HEP100,04-0042,2016-03-10,2016-03-07,3
HEP100,04-0042,2016-03-14,2016-03-10,4
HEP100,04-0042,2016-03-29,2016-03-14,15
HEP100,04-0042,2016-04-07,2016-03-29,9
HEP100,04-0042,2016-04-21,2016-04-07,14
HEP100,04-0042,2016-04-26,2016-04-21,5
HEP100,04-0042,2016-05-09,2016-04-26,13
HEP100,04-0042,2016-05-20,2016-05-09,11
HEP100,04-0042,2016-05-24,2016-05-20,4
HEP100,04-0042,2016-05-31,2016-05-24,7
HEP100,04-0042,2016-06-16,2016-05-31,16
HEP100,04-0042,2016-06-27,2016-06-16,11
HEP100,04-0042,2016-07-05,2016-06-27,8
HEP100,04-0042,2016-07-18,2016-07-05,13
HEP100,04-0042,2016-07-26,2016-07-18,8
HEP100,04-0042,2016-08-08,2016-07-26,13
HEP100,04-0042,2016-08-11,2016-08-08,3
HEP100,04-0042,2016-08-16,2016-08-11,5
HEP100,04-0042,2016-08-24,2016-08-16,8
HEP100,04-0042,2016-09-01,2016-08-24,8
HEP100,04-0042,2016-09-12,2016-09-01,11
HEP100,04-0042,2016-09-27,2016-09-12,15
HEP100,04-0042,2016-09-30,2016-09-27,3
HEP100,04-0042,2016-10-03,2016-09-30,3
HEP100,04-0042,2016-10-13,2016-10-03,10
HEP100,04-0042,2016-10-19,2016-10-13,6
HEP100,04-0042,2016-10-26,2016-10-19,7
HEP100,04-0042,2016-11-01,2016-10-26,6
