CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
PAL156,02-1239,2015-05-21,2015-05-05,16
PAL156,02-1239,2015-06-05,2015-05-21,15
PAL156,02-1239,2015-07-01,2015-06-05,26
PAL156,02-1239,2015-07-10,2015-07-01,9
PAL156,02-1239,2015-11-10,2015-07-10,123
PAL156,02-1239,2015-11-24,2015-11-10,14
PAL156,02-1239,2016-01-05,2015-11-24,42
PAL156,02-1239,2016-01-19,2016-01-05,14
PAL156,02-1239,2016-02-01,2016-01-19,13
PAL156,02-1239,2016-02-04,2016-02-01,3
PAL156,02-1239,2016-02-25,2016-02-04,21
PAL156,02-1239,2016-03-03,2016-02-25,7
PAL156,02-1239,2016-03-17,2016-03-03,14
PAL156,02-1239,2016-03-18,2016-03-17,1
PAL156,02-1239,2016-04-11,2016-03-18,24
PAL156,02-1239,2016-04-19,2016-04-11,8
PAL156,02-1239,2016-04-26,2016-04-19,7
PAL156,02-1239,2016-05-10,2016-04-26,14
PAL156,02-1239,2016-05-19,2016-05-10,9
PAL156,02-1239,2016-06-20,2016-05-19,32
PAL156,02-1239,2016-07-01,2016-06-20,11
PAL156,02-1239,2016-08-03,2016-07-01,33
PAL156,02-1239,2016-08-24,2016-08-03,21
PAL156,02-1239,2016-08-30,2016-08-24,6
PAL156,02-1239,2016-09-07,2016-08-30,8
PAL156,02-1239,2016-09-13,2016-09-07,6
PAL156,02-1239,2016-09-29,2016-09-13,16
PAL156,02-1239,2016-10-21,2016-09-29,22
PAL156,02-1239,2016-11-03,2016-10-21,13
PAL156,02-1239,2016-11-18,2016-11-03,15
PAL156,02-1239,2016-11-22,2016-11-18,4
PAL156,02-1239,2016-12-12,2016-11-22,20
PAL156,02-1239,2016-12-20,2016-12-12,8
PAL156,02-1239,2017-01-03,2016-12-20,14
PAL156,02-1239,2017-01-05,2017-01-03,2
PAL156,02-1239,2017-01-11,2017-01-05,6
PAL156,02-1239,2017-01-17,2017-01-11,6
PAL156,02-1239,2017-01-26,2017-01-17,9
PAL156,02-1239,2017-02-03,2017-01-26,8
PAL156,02-1239,2017-02-07,2017-02-03,4
PAL156,02-1239,2017-02-17,2017-02-07,10
PAL156,02-1239,2017-02-20,2017-02-17,3
PAL156,02-1239,2017-03-01,2017-02-20,9
PAL156,02-1239,2017-03-02,2017-03-01,1
PAL156,02-1239,2017-03-08,2017-03-02,6
PAL156,02-1239,2017-03-16,2017-03-08,8
PAL156,02-1239,2017-03-22,2017-03-16,6
PAL156,02-1239,2017-03-31,2017-03-22,9
PAL156,02-1239,2017-04-05,2017-03-31,5
PAL156,02-1239,2017-04-07,2017-04-05,2
PAL156,02-1239,2017-04-21,2017-04-07,14
PAL156,02-1239,2017-04-25,2017-04-21,4
PAL156,02-1239,2017-06-01,2017-04-25,37
PAL156,02-1239,2017-06-02,2017-06-01,1
PAL156,02-1239,2017-06-08,2017-06-02,6
PAL156,02-1239,2017-07-03,2017-06-08,25
PAL156,02-1239,2017-07-18,2017-07-03,15
PAL156,02-1239,2017-07-21,2017-07-18,3
PAL156,02-1239,2017-07-25,2017-07-21,4
PAL156,02-1239,2017-07-28,2017-07-25,3
PAL156,02-1239,2017-08-02,2017-07-28,5
PAL156,02-1239,2017-08-15,2017-08-02,13
PAL156,02-1239,2017-08-29,2017-08-15,14
PAL156,02-1239,2017-09-01,2017-08-29,3
PAL156,02-1239,2017-09-25,2017-09-01,24
PAL156,02-1239,2017-10-02,2017-09-25,7
PAL156,02-1239,2017-10-06,2017-10-02,4
PAL156,02-1239,2017-10-19,2017-10-06,13
PAL156,02-1239,2017-10-23,2017-10-19,4
PAL156,02-1239,2017-10-25,2017-10-23,2
PAL156,02-1239,2017-10-27,2017-10-25,2
PAL156,02-1239,2017-11-03,2017-10-27,7
PAL156,02-1239,2017-11-14,2017-11-03,11
PAL156,02-1239,2017-11-21,2017-11-14,7
PAL156,02-1239,2017-11-22,2017-11-21,1
PAL156,02-1239,2017-12-01,2017-11-22,9
