CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
LEV111,02-6298,2017-03-07,2017-03-06,1
LEV111,02-6298,2017-03-08,2017-03-07,1
LEV111,02-6298,2017-03-09,2017-03-08,1
LEV111,02-6298,2017-03-10,2017-03-09,1
LEV111,02-6298,2017-03-13,2017-03-10,3
LEV111,02-6298,2017-03-15,2017-03-13,2
LEV111,02-6298,2017-03-20,2017-03-15,5
LEV111,02-6298,2017-04-14,2017-03-20,25
LEV111,02-6298,2017-04-25,2017-04-14,11
LEV111,02-6298,2017-05-02,2017-04-25,7
LEV111,02-6298,2017-05-08,2017-05-02,6
LEV111,02-6298,2017-05-09,2017-05-08,1
LEV111,02-6298,2017-05-12,2017-05-09,3
LEV111,02-6298,2017-05-17,2017-05-12,5
LEV111,02-6298,2017-06-01,2017-05-17,15
LEV111,02-6298,2017-06-07,2017-06-01,6
LEV111,02-6298,2017-06-08,2017-06-07,1
LEV111,02-6298,2017-06-12,2017-06-08,4
LEV111,02-6298,2017-06-22,2017-06-12,10
LEV111,02-6298,2017-06-27,2017-06-22,5
LEV111,02-6298,2017-07-01,2017-06-27,4
LEV111,02-6298,2017-07-05,2017-07-01,4
LEV111,02-6298,2017-07-19,2017-07-05,14
LEV111,02-6298,2017-07-24,2017-07-19,5
LEV111,02-6298,2017-07-27,2017-07-24,3
LEV111,02-6298,2017-07-28,2017-07-27,1
LEV111,02-6298,2017-08-01,2017-07-28,4
LEV111,02-6298,2017-08-07,2017-08-01,6
LEV111,02-6298,2017-08-10,2017-08-07,3
LEV111,02-6298,2017-09-01,2017-08-10,22
LEV111,02-6298,2017-09-05,2017-09-01,4
LEV111,02-6298,2017-09-14,2017-09-05,9
LEV111,02-6298,2017-09-22,2017-09-14,8
LEV111,02-6298,2017-09-27,2017-09-22,5
LEV111,02-6298,2017-09-29,2017-09-27,2
LEV111,02-6298,2017-10-02,2017-09-29,3
LEV111,02-6298,2017-10-13,2017-10-02,11
LEV111,02-6298,2017-10-20,2017-10-13,7
LEV111,02-6298,2017-10-26,2017-10-20,6
LEV111,02-6298,2017-10-27,2017-10-26,1
LEV111,02-6298,2017-11-01,2017-10-27,5
LEV111,02-6298,2017-11-13,2017-11-01,12
LEV111,02-6298,2017-11-17,2017-11-13,4
LEV111,02-6298,2017-12-01,2017-11-17,14
LEV111,02-6298,2017-12-06,2017-12-01,5
