CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
EXP114,02-3839,2015-11-23,2015-05-15,192
EXP114,02-3839,2016-04-07,2015-11-23,136
EXP114,02-3839,2016-04-20,2016-04-07,13
EXP114,02-3839,2016-05-09,2016-04-20,19
EXP114,02-3839,2016-05-25,2016-05-09,16
EXP114,02-3839,2016-06-23,2016-05-25,29
EXP114,02-3839,2016-07-13,2016-06-23,20
EXP114,02-3839,2016-07-27,2016-07-13,14
EXP114,02-3839,2016-08-16,2016-07-27,20
EXP114,02-3839,2016-09-08,2016-08-16,23
EXP114,02-3839,2016-09-14,2016-09-08,6
EXP114,02-3839,2016-09-22,2016-09-14,8
EXP114,02-3839,2016-10-13,2016-09-22,21
EXP114,02-3839,2016-11-11,2016-10-13,29
EXP114,02-3839,2016-12-09,2016-11-11,28
EXP114,02-3839,2016-12-20,2016-12-09,11
EXP114,02-3839,2016-12-21,2016-12-20,1
EXP114,02-3839,2017-01-25,2016-12-21,35
EXP114,02-3839,2017-02-16,2017-01-25,22
EXP114,02-3839,2017-03-15,2017-02-16,27
EXP114,02-3839,2017-04-18,2017-03-15,34
EXP114,02-3839,2017-05-02,2017-04-18,14
EXP114,02-3839,2017-05-05,2017-05-02,3
EXP114,02-3839,2017-05-23,2017-05-05,18
