CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
LAB100,02-3263,2015-08-21,2015-07-23,29
LAB100,02-3263,2015-11-24,2015-08-21,95
LAB100,02-3263,2015-12-30,2015-11-24,36
LAB100,02-3263,2016-01-21,2015-12-30,22
LAB100,02-3263,2016-03-08,2016-01-21,47
LAB100,02-3263,2016-06-30,2016-03-08,114
LAB100,02-3263,2016-10-18,2016-06-30,110
LAB100,02-3263,2016-11-03,2016-10-18,16
LAB100,02-3263,2017-01-03,2016-11-03,61
LAB100,02-3263,2017-03-23,2017-01-03,79
LAB100,02-3263,2017-06-06,2017-03-23,75
LAB100,02-3263,2017-07-11,2017-06-06,35
