CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
AFP102,C2-5902,2015-06-05,2015-05-08,28
AFP102,C2-5902,2015-06-09,2015-06-05,4
AFP102,C2-5902,2015-08-14,2015-06-09,66
AFP102,C2-5902,2015-08-28,2015-08-14,14
AFP102,C2-5902,2015-09-08,2015-08-28,11
AFP102,C2-5902,2015-09-11,2015-09-08,3
AFP102,C2-5902,2015-09-25,2015-09-11,14
AFP102,C2-5902,2015-10-09,2015-09-25,14
AFP102,C2-5902,2015-10-24,2015-10-09,15
AFP102,C2-5902,2015-10-29,2015-10-24,5
AFP102,C2-5902,2015-11-20,2015-10-29,22
AFP102,C2-5902,2015-11-24,2015-11-20,4
AFP102,C2-5902,2015-12-01,2015-11-24,7
AFP102,C2-5902,2015-12-28,2015-12-01,27
AFP102,C2-5902,2016-01-08,2015-12-28,11
AFP102,C2-5902,2016-01-21,2016-01-08,13
AFP102,C2-5902,2016-02-23,2016-01-21,33
AFP102,C2-5902,2016-03-15,2016-02-23,21
AFP102,C2-5902,2016-04-12,2016-03-15,28
AFP102,C2-5902,2016-04-26,2016-04-12,14
AFP102,C2-5902,2016-05-20,2016-04-26,24
AFP102,C2-5902,2016-08-12,2016-05-20,84
AFP102,C2-5902,2016-08-16,2016-08-12,4
AFP102,C2-5902,2017-04-07,2016-08-16,234
