CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
STP100,02-3238,2016-11-07,2015-05-05,552
STP100,02-3238,2016-11-08,2016-11-07,1
STP100,02-3238,2016-11-17,2016-11-08,9
STP100,02-3238,2016-11-28,2016-11-17,11
STP100,02-3238,2016-12-05,2016-11-28,7
STP100,02-3238,2016-12-14,2016-12-05,9
STP100,02-3238,2016-12-23,2016-12-14,9
STP100,02-3238,2017-01-03,2016-12-23,11
STP100,02-3238,2017-01-04,2017-01-03,1
STP100,02-3238,2017-02-06,2017-01-04,33
STP100,02-3238,2017-02-13,2017-02-06,7
STP100,02-3238,2017-03-01,2017-02-13,16
STP100,02-3238,2017-03-02,2017-03-01,1
STP100,02-3238,2017-03-17,2017-03-02,15
