CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
GIB136,02-2948,2016-11-14,2016-09-27,48
GIB136,02-2948,2016-12-01,2016-11-14,17
GIB136,02-2948,2016-12-07,2016-12-01,6
GIB136,02-2948,2017-01-23,2016-12-07,47
GIB136,02-2948,2017-03-16,2017-01-23,52
GIB136,02-2948,2017-05-02,2017-03-16,47
GIB136,02-2948,2017-05-08,2017-05-02,6
GIB136,02-2948,2017-05-18,2017-05-08,10
GIB136,02-2948,2017-07-06,2017-05-18,49
GIB136,02-2948,2017-07-18,2017-07-06,12
GIB136,02-2948,2017-09-20,2017-07-18,64
GIB136,02-2948,2017-10-09,2017-09-20,19
GIB136,02-2948,2017-11-01,2017-10-09,23
GIB136,02-2948,2017-11-21,2017-11-01,20
