CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
FOO135,02-4701,2015-06-12,2015-05-13,30
FOO135,02-4701,2015-07-09,2015-06-12,27
FOO135,02-4701,2015-07-30,2015-07-09,21
FOO135,02-4701,2015-09-10,2015-07-30,42
FOO135,02-4701,2015-09-29,2015-09-10,19
FOO135,02-4701,2015-10-10,2015-09-29,11
FOO135,02-4701,2015-10-21,2015-10-10,11
FOO135,02-4701,2015-11-02,2015-10-21,12
FOO135,02-4701,2015-11-13,2015-11-02,11
FOO135,02-4701,2015-12-01,2015-11-13,18
FOO135,02-4701,2016-01-04,2015-12-01,34
FOO135,02-4701,2016-01-12,2016-01-04,8
FOO135,02-4701,2016-02-03,2016-01-12,22
