CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
AMO100,02-7371,2016-03-18,2015-11-11,128
AMO100,02-7371,2016-03-23,2016-03-18,5
AMO100,02-7371,2016-05-02,2016-03-23,40
AMO100,02-7371,2016-05-20,2016-05-02,18
AMO100,02-7371,2016-05-26,2016-05-20,6
AMO100,02-7371,2016-05-31,2016-05-26,5
AMO100,02-7371,2016-06-02,2016-05-31,2
AMO100,02-7371,2016-06-08,2016-06-02,6
AMO100,02-7371,2016-07-28,2016-06-08,50
AMO100,02-7371,2016-08-01,2016-07-28,4
AMO100,02-7371,2016-08-09,2016-08-01,8
AMO100,02-7371,2016-08-29,2016-08-09,20
AMO100,02-7371,2016-08-31,2016-08-29,2
AMO100,02-7371,2016-09-02,2016-08-31,2
AMO100,02-7371,2016-09-13,2016-09-02,11
AMO100,02-7371,2016-09-20,2016-09-13,7
AMO100,02-7371,2016-10-11,2016-09-20,21
AMO100,02-7371,2016-11-03,2016-10-11,23
AMO100,02-7371,2016-11-29,2016-11-03,26
AMO100,02-7371,2016-12-01,2016-11-29,2
AMO100,02-7371,2016-12-08,2016-12-01,7
AMO100,02-7371,2016-12-13,2016-12-08,5
AMO100,02-7371,2016-12-19,2016-12-13,6
