CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
JRX100,02-0667,2016-05-18,2016-04-29,19
JRX100,02-0667,2016-07-01,2016-05-18,44
JRX100,02-0667,2016-07-12,2016-07-01,11
JRX100,02-0667,2016-08-17,2016-07-12,36
JRX100,02-0667,2016-09-19,2016-08-17,33
JRX100,02-0667,2016-09-26,2016-09-19,7
JRX100,02-0667,2016-10-10,2016-09-26,14
JRX100,02-0667,2016-11-28,2016-10-10,49
JRX100,02-0667,2016-12-01,2016-11-28,3
JRX100,02-0667,2016-12-16,2016-12-01,15
JRX100,02-0667,2017-01-09,2016-12-16,24
JRX100,02-0667,2017-02-20,2017-01-09,42
JRX100,02-0667,2017-03-15,2017-02-20,23
JRX100,02-0667,2017-04-18,2017-03-15,34
JRX100,02-0667,2017-11-21,2017-04-18,217
