CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
WAK103,02-4608,2015-10-20,2015-07-20,92
WAK103,02-4608,2015-11-30,2015-10-20,41
WAK103,02-4608,2016-04-01,2015-11-30,123
WAK103,02-4608,2016-07-25,2016-04-01,115
WAK103,02-4608,2016-09-07,2016-07-25,44
WAK103,02-4608,2016-10-18,2016-09-07,41
WAK103,02-4608,2016-12-06,2016-10-18,49
WAK103,02-4608,2017-01-16,2016-12-06,41
WAK103,02-4608,2017-02-24,2017-01-16,39
WAK103,02-4608,2017-03-30,2017-02-24,34
WAK103,02-4608,2017-05-22,2017-03-30,53
WAK103,02-4608,2017-06-23,2017-05-22,32
WAK103,02-4608,2017-07-18,2017-06-23,25
WAK103,02-4608,2017-09-20,2017-07-18,64
WAK103,02-4608,2017-10-10,2017-09-20,20
WAK103,02-4608,2017-11-07,2017-10-10,28
WAK103,02-4608,2017-12-05,2017-11-07,28
