CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
SPA116,02-3520,2015-10-08,2015-09-18,20
SPA116,02-3520,2015-10-27,2015-10-08,19
SPA116,02-3520,2015-11-30,2015-10-27,34
SPA116,02-3520,2015-12-01,2015-11-30,1
SPA116,02-3520,2016-01-08,2015-12-01,38
SPA116,02-3520,2016-02-11,2016-01-08,34
SPA116,02-3520,2016-03-19,2016-02-11,37
SPA116,02-3520,2016-04-14,2016-03-19,26
SPA116,02-3520,2016-05-20,2016-04-14,36
SPA116,02-3520,2016-08-10,2016-05-20,82
SPA116,02-3520,2016-09-19,2016-08-10,40
SPA116,02-3520,2016-11-10,2016-09-19,52
SPA116,02-3520,2016-12-06,2016-11-10,26
SPA116,02-3520,2017-01-17,2016-12-06,42
SPA116,02-3520,2017-03-15,2017-01-17,57
SPA116,02-3520,2017-06-23,2017-03-15,100
