CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
PEO130,02-5239,2016-03-07,2016-02-29,7
PEO130,02-5239,2016-04-12,2016-03-07,36
PEO130,02-5239,2016-05-03,2016-04-12,21
PEO130,02-5239,2016-05-20,2016-05-03,17
PEO130,02-5239,2016-05-31,2016-05-20,11
PEO130,02-5239,2016-06-13,2016-05-31,13
PEO130,02-5239,2016-07-13,2016-06-13,30
PEO130,02-5239,2016-07-27,2016-07-13,14
PEO130,02-5239,2016-08-04,2016-07-27,8
PEO130,02-5239,2016-08-22,2016-08-04,18
PEO130,02-5239,2016-08-29,2016-08-22,7
PEO130,02-5239,2016-09-19,2016-08-29,21
PEO130,02-5239,2016-10-04,2016-09-19,15
