CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
JAC105,02-2648,2016-05-04,2016-03-16,49
JAC105,02-2648,2016-05-11,2016-05-04,7
JAC105,02-2648,2016-05-18,2016-05-11,7
JAC105,02-2648,2016-06-08,2016-05-18,21
JAC105,02-2648,2016-06-22,2016-06-08,14
JAC105,02-2648,2016-06-29,2016-06-22,7
JAC105,02-2648,2016-07-06,2016-06-29,7
JAC105,02-2648,2016-07-13,2016-07-06,7
JAC105,02-2648,2016-07-20,2016-07-13,7
JAC105,02-2648,2016-07-27,2016-07-20,7
JAC105,02-2648,2016-08-03,2016-07-27,7
JAC105,02-2648,2016-08-10,2016-08-03,7
JAC105,02-2648,2016-08-31,2016-08-10,21
JAC105,02-2648,2016-09-07,2016-08-31,7
JAC105,02-2648,2016-09-14,2016-09-07,7
JAC105,02-2648,2016-09-28,2016-09-14,14
JAC105,02-2648,2016-10-06,2016-09-28,8
JAC105,02-2648,2016-10-19,2016-10-06,13
JAC105,02-2648,2016-11-02,2016-10-19,14
JAC105,02-2648,2016-11-09,2016-11-02,7
JAC105,02-2648,2016-12-07,2016-11-09,28
JAC105,02-2648,2016-12-14,2016-12-07,7
JAC105,02-2648,2017-01-11,2016-12-14,28
JAC105,02-2648,2017-01-18,2017-01-11,7
JAC105,02-2648,2017-02-01,2017-01-18,14
JAC105,02-2648,2017-02-08,2017-02-01,7
JAC105,02-2648,2017-02-15,2017-02-08,7
JAC105,02-2648,2017-03-08,2017-02-15,21
JAC105,02-2648,2017-03-15,2017-03-08,7
JAC105,02-2648,2017-03-29,2017-03-15,14
JAC105,02-2648,2017-04-05,2017-03-29,7
JAC105,02-2648,2017-04-26,2017-04-05,21
JAC105,02-2648,2017-05-03,2017-04-26,7
JAC105,02-2648,2017-05-17,2017-05-03,14
JAC105,02-2648,2017-05-31,2017-05-17,14
JAC105,02-2648,2017-06-21,2017-05-31,21
JAC105,02-2648,2017-06-23,2017-06-21,2
JAC105,02-2648,2017-07-12,2017-06-23,19
JAC105,02-2648,2017-08-09,2017-07-12,28
JAC105,02-2648,2017-08-16,2017-08-09,7
JAC105,02-2648,2017-09-20,2017-08-16,35
JAC105,02-2648,2017-10-11,2017-09-20,21
JAC105,02-2648,2017-11-01,2017-10-11,21
