CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
RAB101,C2-5639,2015-06-24,2015-06-04,20
RAB101,C2-5639,2015-07-09,2015-06-24,15
RAB101,C2-5639,2015-07-23,2015-07-09,14
RAB101,C2-5639,2015-08-11,2015-07-23,19
RAB101,C2-5639,2015-08-24,2015-08-11,13
RAB101,C2-5639,2015-09-08,2015-08-24,15
RAB101,C2-5639,2015-09-17,2015-09-08,9
RAB101,C2-5639,2015-10-05,2015-09-17,18
RAB101,C2-5639,2015-10-14,2015-10-05,9
RAB101,C2-5639,2015-11-18,2015-10-14,35
RAB101,C2-5639,2015-12-16,2015-11-18,28
RAB101,C2-5639,2016-01-05,2015-12-16,20
RAB101,C2-5639,2016-02-02,2016-01-05,28
RAB101,C2-5639,2016-03-17,2016-02-02,44
RAB101,C2-5639,2016-05-23,2016-03-17,67
RAB101,C2-5639,2016-05-24,2016-05-23,1
RAB101,C2-5639,2016-06-17,2016-05-24,24
