CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
CRY104,02-3520,2016-04-05,2016-01-12,84
CRY104,02-3520,2016-06-01,2016-04-05,57
CRY104,02-3520,2016-06-23,2016-06-01,22
CRY104,02-3520,2016-07-05,2016-06-23,12
CRY104,02-3520,2016-07-26,2016-07-05,21
CRY104,02-3520,2016-08-30,2016-07-26,35
CRY104,02-3520,2016-09-27,2016-08-30,28
CRY104,02-3520,2016-11-08,2016-09-27,42
CRY104,02-3520,2016-12-28,2016-11-08,50
CRY104,02-3520,2017-02-21,2016-12-28,55
CRY104,02-3520,2017-03-21,2017-02-21,28
CRY104,02-3520,2017-04-04,2017-03-21,14
