CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
SER114,01-0581,2016-11-01,2016-10-10,22
SER114,01-0581,2016-11-09,2016-11-01,8
SER114,01-0581,2016-12-12,2016-11-09,33
SER114,01-0581,2016-12-29,2016-12-12,17
SER114,01-0581,2017-01-26,2016-12-29,28
SER114,01-0581,2017-02-21,2017-01-26,26
SER114,01-0581,2017-03-20,2017-02-21,27
SER114,01-0581,2017-04-10,2017-03-20,21
SER114,01-0581,2017-04-20,2017-04-10,10
SER114,01-0581,2017-05-30,2017-04-20,40
SER114,01-0581,2017-06-02,2017-05-30,3
SER114,01-0581,2017-07-03,2017-06-02,31
SER114,01-0581,2017-08-10,2017-07-03,38
SER114,01-0581,2017-08-14,2017-08-10,4
SER114,01-0581,2017-09-12,2017-08-14,29
SER114,01-0581,2017-10-16,2017-09-12,34
SER114,01-0581,2017-11-08,2017-10-16,23
