CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
TON106,01-4714,2017-03-24,2017-02-21,31
TON106,01-4714,2017-03-25,2017-03-24,1
TON106,01-4714,2017-03-27,2017-03-25,2
TON106,01-4714,2017-04-05,2017-03-27,9
TON106,01-4714,2017-05-12,2017-04-05,37
TON106,01-4714,2017-05-17,2017-05-12,5
TON106,01-4714,2017-05-22,2017-05-17,5
TON106,01-4714,2017-06-02,2017-05-22,11
TON106,01-4714,2017-06-16,2017-06-02,14
TON106,01-4714,2017-07-06,2017-06-16,20
TON106,01-4714,2017-07-11,2017-07-06,5
TON106,01-4714,2017-09-22,2017-07-11,73
TON106,01-4714,2017-10-27,2017-09-22,35
TON106,01-4714,2017-11-07,2017-10-27,11
TON106,01-4714,2017-11-27,2017-11-07,20
TON106,01-4714,2017-11-29,2017-11-27,2
TON106,01-4714,2017-12-08,2017-11-29,9
TON106,01-4714,2017-12-11,2017-12-08,3
TON106,01-4714,2017-12-12,2017-12-11,1
