CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
LOW128,B2-4042,2017-04-19,2016-09-07,224
LOW128,B2-4042,2017-04-24,2017-04-19,5
LOW128,B2-4042,2017-04-25,2017-04-24,1
LOW128,B2-4042,2017-05-01,2017-04-25,6
LOW128,B2-4042,2017-05-26,2017-05-01,25
LOW128,B2-4042,2017-06-07,2017-05-26,12
LOW128,B2-4042,2017-06-09,2017-06-07,2
LOW128,B2-4042,2017-06-16,2017-06-09,7
LOW128,B2-4042,2017-06-27,2017-06-16,11
LOW128,B2-4042,2017-07-14,2017-06-27,17
LOW128,B2-4042,2017-07-26,2017-07-14,12
LOW128,B2-4042,2017-07-27,2017-07-26,1
LOW128,B2-4042,2017-07-31,2017-07-27,4
LOW128,B2-4042,2017-08-01,2017-07-31,1
LOW128,B2-4042,2017-08-14,2017-08-01,13
LOW128,B2-4042,2017-09-15,2017-08-14,32
LOW128,B2-4042,2017-09-19,2017-09-15,4
LOW128,B2-4042,2017-10-04,2017-09-19,15
LOW128,B2-4042,2017-10-13,2017-10-04,9
LOW128,B2-4042,2017-11-03,2017-10-13,21
LOW128,B2-4042,2017-11-15,2017-11-03,12
LOW128,B2-4042,2017-11-27,2017-11-15,12
LOW128,B2-4042,2017-12-08,2017-11-27,11
