CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MON154,02-1289,2017-01-31,2017-01-19,12
MON154,02-1289,2017-02-07,2017-01-31,7
MON154,02-1289,2017-02-16,2017-02-07,9
MON154,02-1289,2017-03-01,2017-02-16,13
MON154,02-1289,2017-03-07,2017-03-01,6
MON154,02-1289,2017-03-17,2017-03-07,10
MON154,02-1289,2017-04-01,2017-03-17,15
MON154,02-1289,2017-04-22,2017-04-01,21
MON154,02-1289,2017-05-02,2017-04-22,10
MON154,02-1289,2017-05-23,2017-05-02,21
MON154,02-1289,2017-06-06,2017-05-23,14
MON154,02-1289,2017-06-17,2017-06-06,11
MON154,02-1289,2017-06-23,2017-06-17,6
MON154,02-1289,2017-07-01,2017-06-23,8
MON154,02-1289,2017-07-11,2017-07-01,10
MON154,02-1289,2017-07-25,2017-07-11,14
MON154,02-1289,2017-08-15,2017-07-25,21
MON154,02-1289,2017-08-30,2017-08-15,15
MON154,02-1289,2017-09-06,2017-08-30,7
