CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
HAY119,02-2643,2017-03-20,2016-08-05,227
HAY119,02-2643,2017-04-24,2017-03-20,35
HAY119,02-2643,2017-05-09,2017-04-24,15
HAY119,02-2643,2017-05-16,2017-05-09,7
HAY119,02-2643,2017-05-24,2017-05-16,8
HAY119,02-2643,2017-06-01,2017-05-24,8
HAY119,02-2643,2017-06-20,2017-06-01,19
HAY119,02-2643,2017-06-22,2017-06-20,2
HAY119,02-2643,2017-07-26,2017-06-22,34
HAY119,02-2643,2017-08-08,2017-07-26,13
HAY119,02-2643,2017-08-29,2017-08-08,21
HAY119,02-2643,2017-09-07,2017-08-29,9
HAY119,02-2643,2017-09-29,2017-09-07,22
HAY119,02-2643,2017-10-09,2017-09-29,10
HAY119,02-2643,2017-10-27,2017-10-09,18
HAY119,02-2643,2017-11-15,2017-10-27,19
HAY119,02-2643,2017-11-27,2017-11-15,12
HAY119,02-2643,2017-12-01,2017-11-27,4
