CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
UTM100,02-1229,2017-03-06,2017-02-09,25
UTM100,02-1229,2017-04-04,2017-03-06,29
UTM100,02-1229,2017-04-11,2017-04-04,7
UTM100,02-1229,2017-04-19,2017-04-11,8
UTM100,02-1229,2017-05-03,2017-04-19,14
UTM100,02-1229,2017-05-16,2017-05-03,13
UTM100,02-1229,2017-06-02,2017-05-16,17
UTM100,02-1229,2017-06-09,2017-06-02,7
UTM100,02-1229,2017-07-10,2017-06-09,31
UTM100,02-1229,2017-07-20,2017-07-10,10
UTM100,02-1229,2017-08-03,2017-07-20,14
UTM100,02-1229,2017-08-18,2017-08-03,15
UTM100,02-1229,2017-10-19,2017-08-18,62
UTM100,02-1229,2017-12-08,2017-10-19,50
