CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
PEO216,B1-4414,2016-11-22,2016-10-05,48
PEO216,B1-4414,2016-12-27,2016-11-22,35
PEO216,B1-4414,2017-01-05,2016-12-27,9
PEO216,B1-4414,2017-02-01,2017-01-05,27
PEO216,B1-4414,2017-02-04,2017-02-01,3
PEO216,B1-4414,2017-02-15,2017-02-04,11
PEO216,B1-4414,2017-03-02,2017-02-15,15
PEO216,B1-4414,2017-03-15,2017-03-02,13
PEO216,B1-4414,2017-03-29,2017-03-15,14
PEO216,B1-4414,2017-04-17,2017-03-29,19
PEO216,B1-4414,2017-04-18,2017-04-17,1
PEO216,B1-4414,2017-06-15,2017-04-18,58
PEO216,B1-4414,2017-06-26,2017-06-15,11
