CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
PAY102,02-3111,2016-06-21,2016-05-18,34
PAY102,02-3111,2016-06-29,2016-06-21,8
PAY102,02-3111,2016-07-06,2016-06-29,7
PAY102,02-3111,2016-07-22,2016-07-06,16
PAY102,02-3111,2016-07-27,2016-07-22,5
PAY102,02-3111,2016-08-11,2016-07-27,15
PAY102,02-3111,2016-08-15,2016-08-11,4
PAY102,02-3111,2016-08-25,2016-08-15,10
PAY102,02-3111,2016-08-26,2016-08-25,1
PAY102,02-3111,2016-10-10,2016-08-26,45
PAY102,02-3111,2016-10-25,2016-10-10,15
PAY102,02-3111,2016-11-17,2016-10-25,23
PAY102,02-3111,2016-12-29,2016-11-17,42
