CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
NIC104,02-2660,2016-02-10,2015-11-30,72
NIC104,02-2660,2016-02-18,2016-02-10,8
NIC104,02-2660,2016-03-17,2016-02-18,28
NIC104,02-2660,2016-04-14,2016-03-17,28
NIC104,02-2660,2016-06-23,2016-04-14,70
NIC104,02-2660,2016-08-10,2016-06-23,48
NIC104,02-2660,2016-08-16,2016-08-10,6
NIC104,02-2660,2016-09-01,2016-08-16,16
NIC104,02-2660,2016-10-12,2016-09-01,41
NIC104,02-2660,2016-11-02,2016-10-12,21
NIC104,02-2660,2016-11-14,2016-11-02,12
NIC104,02-2660,2016-12-08,2016-11-14,24
NIC104,02-2660,2016-12-13,2016-12-08,5
NIC104,02-2660,2017-01-11,2016-12-13,29
NIC104,02-2660,2017-03-06,2017-01-11,54
NIC104,02-2660,2017-03-30,2017-03-06,24
NIC104,02-2660,2017-05-10,2017-03-30,41
NIC104,02-2660,2017-06-01,2017-05-10,22
NIC104,02-2660,2017-06-09,2017-06-01,8
NIC104,02-2660,2017-08-16,2017-06-09,68
