InvDate,CustNo,ItemNo,InvQty,InvDay,PrevInvDate,T2InvDate,T3InvDate,DayDiff,DayDiff2,DayDiff3,DayDiffMean,DayDiffStd,ItemEncoded
2015-12-31,FRS100,10-0231,1,2015-12-31,2015-12-28,2015-12-21,2015-12-17,3.0,10.0,14.0,4.75,1.7078251276599332,4095
2016-01-05,FRS100,20-1023,1,2016-01-05,2015-12-31,2015-12-28,2015-12-21,5.0,8.0,15.0,4.75,1.7078251276599332,4257
