InvDate,CustNo,ItemNo,InvQty,InvDay,PrevInvDate,T2InvDate,T3InvDate,DayDiff,DayDiff2,DayDiff3,DayDiffMean,DayDiffStd,ItemEncoded
2015-06-02,TMS171,SPC1040,1,2015-06-02,2015-05-19,2015-05-18,2015-05-13,14.0,15.0,20.0,20.347826086956523,11.643247716651242,4921
2015-06-08,TMS171,02-0876,2,2015-06-08,2015-06-02,2015-05-19,2015-05-18,6.0,20.0,21.0,20.347826086956523,11.643247716651242,650
2015-06-16,TMS171,SPC1040,2,2015-06-16,2015-06-08,2015-06-02,2015-05-19,8.0,14.0,28.0,20.347826086956523,11.643247716651242,4921
2015-07-02,TMS171,02-3615,1,2015-07-02,2015-06-16,2015-06-08,2015-06-02,16.0,24.0,30.0,20.347826086956523,11.643247716651242,1513
2015-07-08,TMS171,SPC1040,2,2015-07-08,2015-07-02,2015-06-16,2015-06-08,6.0,22.0,30.0,20.347826086956523,11.643247716651242,4921
2015-07-24,TMS171,02-3672,2,2015-07-24,2015-07-08,2015-07-02,2015-06-16,16.0,22.0,38.0,20.347826086956523,11.643247716651242,1534
2015-08-26,TMS171,SPC1040,2,2015-08-26,2015-07-24,2015-07-08,2015-07-02,33.0,49.0,55.0,20.347826086956523,11.643247716651242,4921
2015-09-10,TMS171,02-1578,1,2015-09-10,2015-08-26,2015-07-24,2015-07-08,15.0,48.0,64.0,20.347826086956523,11.643247716651242,861
2015-10-12,TMS171,02-3615,1,2015-10-12,2015-09-10,2015-08-26,2015-07-24,32.0,47.0,80.0,20.347826086956523,11.643247716651242,1513
2015-10-27,TMS171,02-0308,1,2015-10-27,2015-10-12,2015-09-10,2015-08-26,15.0,47.0,62.0,20.347826086956523,11.643247716651242,435
2015-11-02,TMS171,02-3672,1,2015-11-02,2015-10-27,2015-10-12,2015-09-10,6.0,21.0,53.0,20.347826086956523,11.643247716651242,1534
2015-11-19,TMS171,02-1578,1,2015-11-19,2015-11-02,2015-10-27,2015-10-12,17.0,23.0,38.0,20.347826086956523,11.643247716651242,861
2015-12-02,TMS171,02-3672,1,2015-12-02,2015-11-19,2015-11-02,2015-10-27,13.0,30.0,36.0,20.347826086956523,11.643247716651242,1534
2015-12-23,TMS171,02-1422,1,2015-12-23,2015-12-02,2015-11-19,2015-11-02,21.0,34.0,51.0,20.347826086956523,11.643247716651242,802
2016-01-09,TMS171,04-4329,5,2016-01-09,2015-12-23,2015-12-02,2015-11-19,17.0,38.0,51.0,20.347826086956523,11.643247716651242,3452
2016-02-01,TMS171,02-3615,1,2016-02-01,2016-01-09,2015-12-23,2015-12-02,23.0,40.0,61.0,20.347826086956523,11.643247716651242,1513
2016-02-09,TMS171,02-1578,1,2016-02-09,2016-02-01,2016-01-09,2015-12-23,8.0,31.0,48.0,20.347826086956523,11.643247716651242,861
2016-03-01,TMS171,02-3672,1,2016-03-01,2016-02-09,2016-02-01,2016-01-09,21.0,29.0,52.0,20.347826086956523,11.643247716651242,1534
2016-04-05,TMS171,02-3001,3,2016-04-05,2016-03-01,2016-02-09,2016-02-01,35.0,56.0,64.0,20.347826086956523,11.643247716651242,1309
2016-05-05,TMS171,02-3001,2,2016-05-05,2016-04-05,2016-03-01,2016-02-09,30.0,65.0,86.0,20.347826086956523,11.643247716651242,1309
2016-06-10,TMS171,SPC1339,4,2016-06-10,2016-05-05,2016-04-05,2016-03-01,36.0,66.0,101.0,20.347826086956523,11.643247716651242,5213
2016-07-05,TMS171,08-3496,1,2016-07-05,2016-06-10,2016-05-05,2016-04-05,25.0,61.0,91.0,20.347826086956523,11.643247716651242,3860
2016-07-23,TMS171,02-2646,3,2016-07-23,2016-07-05,2016-06-10,2016-05-05,18.0,43.0,79.0,20.347826086956523,11.643247716651242,1200
2016-08-04,TMS171,08-3496,1,2016-08-04,2016-07-23,2016-07-05,2016-06-10,12.0,30.0,55.0,20.347826086956523,11.643247716651242,3860
2016-08-17,TMS171,SPC1339,6,2016-08-17,2016-08-04,2016-07-23,2016-07-05,13.0,25.0,43.0,20.347826086956523,11.643247716651242,5213
2016-08-30,TMS171,04-0674,1,2016-08-30,2016-08-17,2016-08-04,2016-07-23,13.0,26.0,38.0,20.347826086956523,11.643247716651242,3349
2016-09-22,TMS171,04-4329,3,2016-09-22,2016-08-30,2016-08-17,2016-08-04,23.0,36.0,49.0,20.347826086956523,11.643247716651242,3452
2016-10-28,TMS171,04-4329,3,2016-10-28,2016-09-22,2016-08-30,2016-08-17,36.0,59.0,72.0,20.347826086956523,11.643247716651242,3452
2016-11-28,TMS171,04-4329,3,2016-11-28,2016-10-28,2016-09-22,2016-08-30,31.0,67.0,90.0,20.347826086956523,11.643247716651242,3452
2016-12-22,TMS171,04-4329,3,2016-12-22,2016-11-28,2016-10-28,2016-09-22,24.0,55.0,91.0,20.347826086956523,11.643247716651242,3452
2017-01-09,TMS171,02-2704,3,2017-01-09,2016-12-22,2016-11-28,2016-10-28,18.0,42.0,73.0,20.347826086956523,11.643247716651242,1212
2017-01-19,TMS171,04-4329,2,2017-01-19,2017-01-09,2016-12-22,2016-11-28,10.0,28.0,52.0,20.347826086956523,11.643247716651242,3452
2017-02-10,TMS171,04-4329,3,2017-02-10,2017-01-19,2017-01-09,2016-12-22,22.0,32.0,50.0,20.347826086956523,11.643247716651242,3452
2017-03-15,TMS171,02-3001,6,2017-03-15,2017-02-10,2017-01-19,2017-01-09,33.0,55.0,65.0,20.347826086956523,11.643247716651242,1309
2017-04-28,TMS171,04-4329,3,2017-04-28,2017-03-15,2017-02-10,2017-01-19,44.0,77.0,99.0,20.347826086956523,11.643247716651242,3452
2017-05-12,TMS171,SPC1504,3,2017-05-12,2017-04-28,2017-03-15,2017-02-10,14.0,58.0,91.0,20.347826086956523,11.643247716651242,5374
2017-06-08,TMS171,02-2704,3,2017-06-08,2017-05-12,2017-04-28,2017-03-15,27.0,41.0,85.0,20.347826086956523,11.643247716651242,1212
2017-07-28,TMS171,SPC2031,3,2017-07-28,2017-06-08,2017-05-12,2017-04-28,50.0,77.0,91.0,20.347826086956523,11.643247716651242,5878
2017-08-22,TMS171,02-3001,4,2017-08-22,2017-07-28,2017-06-08,2017-05-12,25.0,75.0,102.0,20.347826086956523,11.643247716651242,1309
