InvDate,CustNo,ItemNo,InvQty,InvDay,PrevInvDate,T2InvDate,T3InvDate,DayDiff,DayDiff2,DayDiff3,DayDiffMean,DayDiffStd,ItemEncoded
2015-05-11,AKR101,02-5588,1,2015-05-11,2015-05-08,2015-05-07,2015-05-05,3.0,4.0,6.0,3.503731343283582,3.5012016496088374,2087
2015-05-13,AKR101,02-5706,1,2015-05-13,2015-05-11,2015-05-08,2015-05-07,2.0,5.0,6.0,3.503731343283582,3.5012016496088374,2121
2015-05-19,AKR101,C2-0196,1,2015-05-19,2015-05-13,2015-05-11,2015-05-08,6.0,8.0,11.0,3.503731343283582,3.5012016496088374,4585
2015-05-20,AKR101,08-0083,1,2015-05-20,2015-05-19,2015-05-13,2015-05-11,1.0,7.0,9.0,3.503731343283582,3.5012016496088374,3845
2015-05-22,AKR101,02-1237,1,2015-05-22,2015-05-20,2015-05-19,2015-05-13,2.0,3.0,9.0,3.503731343283582,3.5012016496088374,743
2015-05-26,AKR101,02-5596,1,2015-05-26,2015-05-22,2015-05-20,2015-05-19,4.0,6.0,7.0,3.503731343283582,3.5012016496088374,2090
2015-05-27,AKR101,02-2448,3,2015-05-27,2015-05-26,2015-05-22,2015-05-20,1.0,5.0,7.0,3.503731343283582,3.5012016496088374,1134
2015-05-28,AKR101,C2-1826,1,2015-05-28,2015-05-27,2015-05-26,2015-05-22,1.0,2.0,6.0,3.503731343283582,3.5012016496088374,4619
2015-05-29,AKR101,02-6332,5,2015-05-29,2015-05-28,2015-05-27,2015-05-26,1.0,2.0,3.0,3.503731343283582,3.5012016496088374,2267
2015-06-01,AKR101,03-6187,2,2015-06-01,2015-05-29,2015-05-28,2015-05-27,3.0,4.0,5.0,3.503731343283582,3.5012016496088374,3302
2015-06-02,AKR101,02-1289,1,2015-06-02,2015-06-01,2015-05-29,2015-05-28,1.0,4.0,5.0,3.503731343283582,3.5012016496088374,756
2015-06-03,AKR101,02-6342,1,2015-06-03,2015-06-02,2015-06-01,2015-05-29,1.0,2.0,5.0,3.503731343283582,3.5012016496088374,2272
2015-06-04,AKR101,10-1778,3,2015-06-04,2015-06-03,2015-06-02,2015-06-01,1.0,2.0,3.0,3.503731343283582,3.5012016496088374,4108
2015-06-05,AKR101,B2-4510,2,2015-06-05,2015-06-04,2015-06-03,2015-06-02,1.0,2.0,3.0,3.503731343283582,3.5012016496088374,4565
2015-06-09,AKR101,C2-2816,2,2015-06-09,2015-06-05,2015-06-04,2015-06-03,4.0,5.0,6.0,3.503731343283582,3.5012016496088374,4651
