InvDate,CustNo,ItemNo,InvQty,InvDay,PrevInvDate,T2InvDate,T3InvDate,DayDiff,DayDiff2,DayDiff3,DayDiffMean,DayDiffStd,ItemEncoded
2015-06-17,BUR109,02-2794,2,2015-06-17,2015-06-16,2015-06-01,2015-05-22,1.0,16.0,26.0,2.921875,2.7309022674488665,1231
2015-07-06,BUR109,B2-4299,24,2015-07-06,2015-06-17,2015-06-16,2015-06-01,19.0,20.0,35.0,2.921875,2.7309022674488665,4561
2015-07-14,BUR109,02-5706,2,2015-07-14,2015-07-06,2015-06-17,2015-06-16,8.0,27.0,28.0,2.921875,2.7309022674488665,2121
2015-08-05,BUR109,02-0501,12,2015-08-05,2015-07-14,2015-07-06,2015-06-17,22.0,30.0,49.0,2.921875,2.7309022674488665,503
2015-08-06,BUR109,B2-4299,8,2015-08-06,2015-08-05,2015-07-14,2015-07-06,1.0,23.0,31.0,2.921875,2.7309022674488665,4561
2015-08-10,BUR109,02-4004,3,2015-08-10,2015-08-06,2015-08-05,2015-07-14,4.0,5.0,27.0,2.921875,2.7309022674488665,1620
2015-08-19,BUR109,02-2794,1,2015-08-19,2015-08-10,2015-08-06,2015-08-05,9.0,13.0,14.0,2.921875,2.7309022674488665,1231
2015-08-22,BUR109,02-1513,20,2015-08-22,2015-08-19,2015-08-10,2015-08-06,3.0,12.0,16.0,2.921875,2.7309022674488665,837
2015-08-26,BUR109,02-4004,6,2015-08-26,2015-08-22,2015-08-19,2015-08-10,4.0,7.0,16.0,2.921875,2.7309022674488665,1620
2015-09-03,BUR109,02-7373,12,2015-09-03,2015-08-26,2015-08-22,2015-08-19,8.0,12.0,15.0,2.921875,2.7309022674488665,2564
2015-09-04,BUR109,02-2096,6,2015-09-04,2015-09-03,2015-08-26,2015-08-22,1.0,9.0,13.0,2.921875,2.7309022674488665,1015
2015-09-09,BUR109,02-1513,5,2015-09-09,2015-09-04,2015-09-03,2015-08-26,5.0,6.0,14.0,2.921875,2.7309022674488665,837
2015-09-12,BUR109,SPC1144,300,2015-09-12,2015-09-09,2015-09-04,2015-09-03,3.0,8.0,9.0,2.921875,2.7309022674488665,5023
2015-09-25,BUR109,02-1929,4,2015-09-25,2015-09-12,2015-09-09,2015-09-04,13.0,16.0,21.0,2.921875,2.7309022674488665,957
2015-09-26,BUR109,02-7373,6,2015-09-26,2015-09-25,2015-09-12,2015-09-09,1.0,14.0,17.0,2.921875,2.7309022674488665,2564
2015-09-30,BUR109,02-6355,6,2015-09-30,2015-09-26,2015-09-25,2015-09-12,4.0,5.0,18.0,2.921875,2.7309022674488665,2274
2015-10-02,BUR109,02-4004,5,2015-10-02,2015-09-30,2015-09-26,2015-09-25,2.0,6.0,7.0,2.921875,2.7309022674488665,1620
2015-10-03,BUR109,02-5470,1,2015-10-03,2015-10-02,2015-09-30,2015-09-26,1.0,3.0,7.0,2.921875,2.7309022674488665,2059
2015-10-08,BUR109,SPC1277,4,2015-10-08,2015-10-03,2015-10-02,2015-09-30,5.0,6.0,8.0,2.921875,2.7309022674488665,5152
2015-10-09,BUR109,02-7366,24,2015-10-09,2015-10-08,2015-10-03,2015-10-02,1.0,6.0,7.0,2.921875,2.7309022674488665,2560
2015-10-10,BUR109,02-7373,7,2015-10-10,2015-10-09,2015-10-08,2015-10-03,1.0,2.0,7.0,2.921875,2.7309022674488665,2564
2015-10-14,BUR109,02-2096,2,2015-10-14,2015-10-10,2015-10-09,2015-10-08,4.0,5.0,6.0,2.921875,2.7309022674488665,1015
2015-10-20,BUR109,02-2935,144,2015-10-20,2015-10-14,2015-10-10,2015-10-09,6.0,10.0,11.0,2.921875,2.7309022674488665,1273
2015-10-21,BUR109,02-2794,2,2015-10-21,2015-10-20,2015-10-14,2015-10-10,1.0,7.0,11.0,2.921875,2.7309022674488665,1231
2015-10-22,BUR109,02-6776,5,2015-10-22,2015-10-21,2015-10-20,2015-10-14,1.0,2.0,8.0,2.921875,2.7309022674488665,2378
2015-10-23,BUR109,02-7371,3,2015-10-23,2015-10-22,2015-10-21,2015-10-20,1.0,2.0,3.0,2.921875,2.7309022674488665,2562
2015-10-24,BUR109,02-7371,1,2015-10-24,2015-10-23,2015-10-22,2015-10-21,1.0,2.0,3.0,2.921875,2.7309022674488665,2562
2015-10-26,BUR109,02-7411,2,2015-10-26,2015-10-24,2015-10-23,2015-10-22,2.0,3.0,4.0,2.921875,2.7309022674488665,2580
2015-10-27,BUR109,B1-5589,2,2015-10-27,2015-10-26,2015-10-24,2015-10-23,1.0,3.0,4.0,2.921875,2.7309022674488665,4515
2015-10-28,BUR109,01-0021,96,2015-10-28,2015-10-27,2015-10-26,2015-10-24,1.0,2.0,4.0,2.921875,2.7309022674488665,48
2015-10-29,BUR109,02-6355,1,2015-10-29,2015-10-28,2015-10-27,2015-10-26,1.0,2.0,3.0,2.921875,2.7309022674488665,2274
2015-10-30,BUR109,SPC1146,12,2015-10-30,2015-10-29,2015-10-28,2015-10-27,1.0,2.0,3.0,2.921875,2.7309022674488665,5025
2015-11-02,BUR109,02-5588,1,2015-11-02,2015-10-30,2015-10-29,2015-10-28,3.0,4.0,5.0,2.921875,2.7309022674488665,2087
2015-11-04,BUR109,02-5772,1,2015-11-04,2015-11-02,2015-10-30,2015-10-29,2.0,5.0,6.0,2.921875,2.7309022674488665,2138
2015-11-06,BUR109,02-1513,6,2015-11-06,2015-11-04,2015-11-02,2015-10-30,2.0,4.0,7.0,2.921875,2.7309022674488665,837
2015-11-10,BUR109,02-7347,2,2015-11-10,2015-11-06,2015-11-04,2015-11-02,4.0,6.0,8.0,2.921875,2.7309022674488665,2552
2015-11-11,BUR109,02-7366,10,2015-11-11,2015-11-10,2015-11-06,2015-11-04,1.0,5.0,7.0,2.921875,2.7309022674488665,2560
2015-11-12,BUR109,B2-4285,13,2015-11-12,2015-11-11,2015-11-10,2015-11-06,1.0,2.0,6.0,2.921875,2.7309022674488665,4557
2015-11-13,BUR109,02-2096,24,2015-11-13,2015-11-12,2015-11-11,2015-11-10,1.0,2.0,3.0,2.921875,2.7309022674488665,1015
2015-11-19,BUR109,02-7366,12,2015-11-19,2015-11-13,2015-11-12,2015-11-11,6.0,7.0,8.0,2.921875,2.7309022674488665,2560
2015-11-20,BUR109,02-0604,16,2015-11-20,2015-11-19,2015-11-13,2015-11-12,1.0,7.0,8.0,2.921875,2.7309022674488665,556
2015-11-21,BUR109,02-5593,12,2015-11-21,2015-11-20,2015-11-19,2015-11-13,1.0,2.0,8.0,2.921875,2.7309022674488665,2088
2015-11-24,BUR109,02-8764,144,2015-11-24,2015-11-21,2015-11-20,2015-11-19,3.0,4.0,5.0,2.921875,2.7309022674488665,2945
2015-11-25,BUR109,SPC1277,6,2015-11-25,2015-11-24,2015-11-21,2015-11-20,1.0,4.0,5.0,2.921875,2.7309022674488665,5152
2015-11-27,BUR109,02-8764,144,2015-11-27,2015-11-25,2015-11-24,2015-11-21,2.0,3.0,6.0,2.921875,2.7309022674488665,2945
2015-12-02,BUR109,02-5593,6,2015-12-02,2015-11-27,2015-11-25,2015-11-24,5.0,7.0,8.0,2.921875,2.7309022674488665,2088
2015-12-04,BUR109,02-7373,12,2015-12-04,2015-12-02,2015-11-27,2015-11-25,2.0,7.0,9.0,2.921875,2.7309022674488665,2564
2015-12-05,BUR109,02-5593,12,2015-12-05,2015-12-04,2015-12-02,2015-11-27,1.0,3.0,8.0,2.921875,2.7309022674488665,2088
2015-12-09,BUR109,SPC9437,48,2015-12-09,2015-12-05,2015-12-04,2015-12-02,4.0,5.0,7.0,2.921875,2.7309022674488665,6123
2015-12-10,BUR109,02-7121,3,2015-12-10,2015-12-09,2015-12-05,2015-12-04,1.0,5.0,6.0,2.921875,2.7309022674488665,2476
2015-12-11,BUR109,02-4600,12,2015-12-11,2015-12-10,2015-12-09,2015-12-05,1.0,2.0,6.0,2.921875,2.7309022674488665,1752
2015-12-15,BUR109,02-5594,8,2015-12-15,2015-12-11,2015-12-10,2015-12-09,4.0,5.0,6.0,2.921875,2.7309022674488665,2089
2015-12-16,BUR109,02-7807,6,2015-12-16,2015-12-15,2015-12-11,2015-12-10,1.0,5.0,6.0,2.921875,2.7309022674488665,2699
2015-12-18,BUR109,02-7363,20,2015-12-18,2015-12-16,2015-12-15,2015-12-11,2.0,3.0,7.0,2.921875,2.7309022674488665,2559
2015-12-19,BUR109,02-7373,6,2015-12-19,2015-12-18,2015-12-16,2015-12-15,1.0,3.0,4.0,2.921875,2.7309022674488665,2564
2015-12-21,BUR109,02-6355,3,2015-12-21,2015-12-19,2015-12-18,2015-12-16,2.0,3.0,5.0,2.921875,2.7309022674488665,2274
2015-12-22,BUR109,02-4004,12,2015-12-22,2015-12-21,2015-12-19,2015-12-18,1.0,3.0,4.0,2.921875,2.7309022674488665,1620
2015-12-28,BUR109,02-2890,4,2015-12-28,2015-12-22,2015-12-21,2015-12-19,6.0,7.0,9.0,2.921875,2.7309022674488665,1261
2015-12-29,BUR109,02-5593,2,2015-12-29,2015-12-28,2015-12-22,2015-12-21,1.0,7.0,8.0,2.921875,2.7309022674488665,2088
2015-12-31,BUR109,02-5594,6,2015-12-31,2015-12-29,2015-12-28,2015-12-22,2.0,3.0,9.0,2.921875,2.7309022674488665,2089
2016-01-07,BUR109,02-7371,1,2016-01-07,2015-12-31,2015-12-29,2015-12-28,7.0,9.0,10.0,2.921875,2.7309022674488665,2562
2016-01-08,BUR109,02-7363,20,2016-01-08,2016-01-07,2015-12-31,2015-12-29,1.0,8.0,10.0,2.921875,2.7309022674488665,2559
2016-01-13,BUR109,02-5593,2,2016-01-13,2016-01-08,2016-01-07,2015-12-31,5.0,6.0,13.0,2.921875,2.7309022674488665,2088
2016-01-18,BUR109,02-5588,8,2016-01-18,2016-01-13,2016-01-08,2016-01-07,5.0,10.0,11.0,2.921875,2.7309022674488665,2087
2016-01-22,BUR109,02-2794,3,2016-01-22,2016-01-18,2016-01-13,2016-01-08,4.0,9.0,14.0,2.921875,2.7309022674488665,1231
2016-01-23,BUR109,02-2660,12,2016-01-23,2016-01-22,2016-01-18,2016-01-13,1.0,5.0,10.0,2.921875,2.7309022674488665,1208
2016-01-26,BUR109,02-5588,5,2016-01-26,2016-01-23,2016-01-22,2016-01-18,3.0,4.0,8.0,2.921875,2.7309022674488665,2087
2016-01-29,BUR109,02-1288,2,2016-01-29,2016-01-26,2016-01-23,2016-01-22,3.0,6.0,7.0,2.921875,2.7309022674488665,755
2016-01-30,BUR109,02-2935,48,2016-01-30,2016-01-29,2016-01-26,2016-01-23,1.0,4.0,7.0,2.921875,2.7309022674488665,1273
2016-02-03,BUR109,02-8678,6,2016-02-03,2016-01-30,2016-01-29,2016-01-26,4.0,5.0,8.0,2.921875,2.7309022674488665,2912
2016-02-05,BUR109,02-5594,1,2016-02-05,2016-02-03,2016-01-30,2016-01-29,2.0,6.0,7.0,2.921875,2.7309022674488665,2089
2016-02-10,BUR109,02-5470,4,2016-02-10,2016-02-05,2016-02-03,2016-01-30,5.0,7.0,11.0,2.921875,2.7309022674488665,2059
2016-02-11,BUR109,02-7393,10,2016-02-11,2016-02-10,2016-02-05,2016-02-03,1.0,6.0,8.0,2.921875,2.7309022674488665,2575
2016-02-12,BUR109,02-5250,96,2016-02-12,2016-02-11,2016-02-10,2016-02-05,1.0,2.0,7.0,2.921875,2.7309022674488665,2002
2016-02-13,BUR109,01-1381,6,2016-02-13,2016-02-12,2016-02-11,2016-02-10,1.0,2.0,3.0,2.921875,2.7309022674488665,107
2016-02-16,BUR109,02-7391,3,2016-02-16,2016-02-13,2016-02-12,2016-02-11,3.0,4.0,5.0,2.921875,2.7309022674488665,2574
2016-02-20,BUR109,02-1929,2,2016-02-20,2016-02-16,2016-02-13,2016-02-12,4.0,7.0,8.0,2.921875,2.7309022674488665,957
2016-02-22,BUR109,02-7386,3,2016-02-22,2016-02-20,2016-02-16,2016-02-13,2.0,6.0,9.0,2.921875,2.7309022674488665,2570
2016-02-24,BUR109,02-5494,96,2016-02-24,2016-02-22,2016-02-20,2016-02-16,2.0,4.0,8.0,2.921875,2.7309022674488665,2069
2016-02-25,BUR109,02-6355,12,2016-02-25,2016-02-24,2016-02-22,2016-02-20,1.0,3.0,5.0,2.921875,2.7309022674488665,2274
2016-02-26,BUR109,02-4034,120,2016-02-26,2016-02-25,2016-02-24,2016-02-22,1.0,2.0,4.0,2.921875,2.7309022674488665,1625
2016-02-27,BUR109,02-2660,7,2016-02-27,2016-02-26,2016-02-25,2016-02-24,1.0,2.0,3.0,2.921875,2.7309022674488665,1208
2016-02-29,BUR109,02-1288,5,2016-02-29,2016-02-27,2016-02-26,2016-02-25,2.0,3.0,4.0,2.921875,2.7309022674488665,755
2016-03-01,BUR109,02-7393,8,2016-03-01,2016-02-29,2016-02-27,2016-02-26,1.0,3.0,4.0,2.921875,2.7309022674488665,2575
2016-03-02,BUR109,02-4135,24,2016-03-02,2016-03-01,2016-02-29,2016-02-27,1.0,2.0,4.0,2.921875,2.7309022674488665,1659
2016-03-03,BUR109,02-4135,12,2016-03-03,2016-03-02,2016-03-01,2016-02-29,1.0,2.0,3.0,2.921875,2.7309022674488665,1659
2016-03-04,BUR109,02-5389,12,2016-03-04,2016-03-03,2016-03-02,2016-03-01,1.0,2.0,3.0,2.921875,2.7309022674488665,2034
2016-03-08,BUR109,02-7035,24,2016-03-08,2016-03-04,2016-03-03,2016-03-02,4.0,5.0,6.0,2.921875,2.7309022674488665,2443
