InvDate,CustNo,ItemNo,InvQty,InvDay,PrevInvDate,T2InvDate,T3InvDate,DayDiff,DayDiff2,DayDiff3,DayDiffMean,DayDiffStd,ItemEncoded
2015-06-09,YOR116,02-8579,20,2015-06-09,2015-05-14,2015-05-13,2015-05-05,26.0,27.0,35.0,30.451612903225808,35.84116693568763,2897
2015-07-07,YOR116,02-4938,2,2015-07-07,2015-06-09,2015-05-14,2015-05-13,28.0,54.0,55.0,30.451612903225808,35.84116693568763,1868
2015-07-23,YOR116,02-6723,5,2015-07-23,2015-07-07,2015-06-09,2015-05-14,16.0,44.0,70.0,30.451612903225808,35.84116693568763,2368
2015-08-01,YOR116,02-4608,5,2015-08-01,2015-07-23,2015-07-07,2015-06-09,9.0,25.0,53.0,30.451612903225808,35.84116693568763,1757
2015-08-15,YOR116,10-5673,30,2015-08-15,2015-08-01,2015-07-23,2015-07-07,14.0,23.0,39.0,30.451612903225808,35.84116693568763,4157
2015-09-09,YOR116,02-3079,3,2015-09-09,2015-08-15,2015-08-01,2015-07-23,25.0,39.0,48.0,30.451612903225808,35.84116693568763,1340
2015-10-05,YOR116,02-5624,3,2015-10-05,2015-09-09,2015-08-15,2015-08-01,26.0,51.0,65.0,30.451612903225808,35.84116693568763,2101
2015-10-07,YOR116,02-6776,1,2015-10-07,2015-10-05,2015-09-09,2015-08-15,2.0,28.0,53.0,30.451612903225808,35.84116693568763,2378
2015-10-13,YOR116,02-8579,25,2015-10-13,2015-10-07,2015-10-05,2015-09-09,6.0,8.0,34.0,30.451612903225808,35.84116693568763,2897
2015-10-22,YOR116,SPC1265,20,2015-10-22,2015-10-13,2015-10-07,2015-10-05,9.0,15.0,17.0,30.451612903225808,35.84116693568763,5141
2015-11-04,YOR116,10-5673,10,2015-11-04,2015-10-22,2015-10-13,2015-10-07,13.0,22.0,28.0,30.451612903225808,35.84116693568763,4157
2016-02-09,YOR116,02-4807,2,2016-02-09,2015-11-04,2015-10-22,2015-10-13,97.0,110.0,119.0,30.451612903225808,35.84116693568763,1833
2016-02-10,YOR116,02-3816,3,2016-02-10,2016-02-09,2015-11-04,2015-10-22,1.0,98.0,111.0,30.451612903225808,35.84116693568763,1578
2016-03-03,YOR116,02-3238,24,2016-03-03,2016-02-10,2016-02-09,2015-11-04,22.0,23.0,120.0,30.451612903225808,35.84116693568763,1388
2016-03-31,YOR116,02-2374,5,2016-03-31,2016-03-03,2016-02-10,2016-02-09,28.0,50.0,51.0,30.451612903225808,35.84116693568763,1104
2016-04-07,YOR116,02-1458,3,2016-04-07,2016-03-31,2016-03-03,2016-02-10,7.0,35.0,57.0,30.451612903225808,35.84116693568763,817
2016-04-20,YOR116,SPC1416,5,2016-04-20,2016-04-07,2016-03-31,2016-03-03,13.0,20.0,48.0,30.451612903225808,35.84116693568763,5288
2016-05-07,YOR116,04-1287,3,2016-05-07,2016-04-20,2016-04-07,2016-03-31,17.0,30.0,37.0,30.451612903225808,35.84116693568763,3367
2016-06-04,YOR116,02-3238,20,2016-06-04,2016-05-07,2016-04-20,2016-04-07,28.0,45.0,58.0,30.451612903225808,35.84116693568763,1388
2016-06-21,YOR116,04-1287,3,2016-06-21,2016-06-04,2016-05-07,2016-04-20,17.0,45.0,62.0,30.451612903225808,35.84116693568763,3367
2016-07-29,YOR116,02-7371,5,2016-07-29,2016-06-21,2016-06-04,2016-05-07,38.0,55.0,83.0,30.451612903225808,35.84116693568763,2562
2016-08-04,YOR116,02-5447,1,2016-08-04,2016-07-29,2016-06-21,2016-06-04,6.0,44.0,61.0,30.451612903225808,35.84116693568763,2048
2016-10-06,YOR116,02-2660,1,2016-10-06,2016-08-04,2016-07-29,2016-06-21,63.0,69.0,107.0,30.451612903225808,35.84116693568763,1208
2016-10-10,YOR116,02-8896,2,2016-10-10,2016-10-06,2016-08-04,2016-07-29,4.0,67.0,73.0,30.451612903225808,35.84116693568763,2979
2017-01-23,YOR116,02-1291,1,2017-01-23,2016-10-10,2016-10-06,2016-08-04,105.0,109.0,172.0,30.451612903225808,35.84116693568763,757
2017-03-21,YOR116,02-7765,5,2017-03-21,2017-01-23,2016-10-10,2016-10-06,57.0,162.0,166.0,30.451612903225808,35.84116693568763,2683
2017-05-31,YOR116,SPC1876,4,2017-05-31,2017-03-21,2017-01-23,2016-10-10,71.0,128.0,233.0,30.451612903225808,35.84116693568763,5734
2017-11-08,YOR116,02-2910,12,2017-11-08,2017-05-31,2017-03-21,2017-01-23,161.0,232.0,289.0,30.451612903225808,35.84116693568763,1267
2017-12-04,YOR116,02-0284,2,2017-12-04,2017-11-08,2017-05-31,2017-03-21,26.0,187.0,258.0,30.451612903225808,35.84116693568763,428
