InvDate,CustNo,ItemNo,InvQty,InvDay,PrevInvDate,T2InvDate,T3InvDate,DayDiff,DayDiff2,DayDiff3,DayDiffMean,DayDiffStd,ItemEncoded
2016-08-10,NYE102,02-2842,1,2016-08-10,2016-05-13,2016-04-06,2016-04-01,89.0,126.0,131.0,10.065573770491802,12.895566230891163,1247
2016-08-31,NYE102,02-2987,2,2016-08-31,2016-08-10,2016-05-13,2016-04-06,21.0,110.0,147.0,10.065573770491802,12.895566230891163,1298
2016-09-09,NYE102,02-2842,1,2016-09-09,2016-08-31,2016-08-10,2016-05-13,9.0,30.0,119.0,10.065573770491802,12.895566230891163,1247
2016-09-21,NYE102,02-8991,5,2016-09-21,2016-09-09,2016-08-31,2016-08-10,12.0,21.0,42.0,10.065573770491802,12.895566230891163,3014
2016-10-05,NYE102,02-2842,1,2016-10-05,2016-09-21,2016-09-09,2016-08-31,14.0,26.0,35.0,10.065573770491802,12.895566230891163,1247
2016-11-03,NYE102,02-2935,8,2016-11-03,2016-10-05,2016-09-21,2016-09-09,29.0,43.0,55.0,10.065573770491802,12.895566230891163,1273
2016-11-08,NYE102,01-3060,2,2016-11-08,2016-11-03,2016-10-05,2016-09-21,5.0,34.0,48.0,10.065573770491802,12.895566230891163,152
2016-11-11,NYE102,01-3060,4,2016-11-11,2016-11-08,2016-11-03,2016-10-05,3.0,8.0,37.0,10.065573770491802,12.895566230891163,152
2016-11-21,NYE102,02-2842,1,2016-11-21,2016-11-11,2016-11-08,2016-11-03,10.0,13.0,18.0,10.065573770491802,12.895566230891163,1247
2016-12-06,NYE102,20-3042,1,2016-12-06,2016-11-21,2016-11-11,2016-11-08,15.0,25.0,28.0,10.065573770491802,12.895566230891163,4288
2016-12-13,NYE102,02-1266,1,2016-12-13,2016-12-06,2016-11-21,2016-11-11,7.0,22.0,32.0,10.065573770491802,12.895566230891163,750
2016-12-21,NYE102,01-3060,3,2016-12-21,2016-12-13,2016-12-06,2016-11-21,8.0,15.0,30.0,10.065573770491802,12.895566230891163,152
2017-01-04,NYE102,02-1929,1,2017-01-04,2016-12-21,2016-12-13,2016-12-06,14.0,22.0,29.0,10.065573770491802,12.895566230891163,957
