InvDate,CustNo,ItemNo,InvQty,InvDay,PrevInvDate,T2InvDate,T3InvDate,DayDiff,DayDiff2,DayDiff3,DayDiffMean,DayDiffStd,ItemEncoded
2016-03-07,RIP108,02-1289,4,2016-03-07,2016-03-01,2016-02-29,2016-02-24,6.0,7.0,12.0,2.9178082191780823,2.236089102274614,756
2016-03-14,RIP108,02-4608,1,2016-03-14,2016-03-07,2016-03-01,2016-02-29,7.0,13.0,14.0,2.9178082191780823,2.236089102274614,1757
2016-03-15,RIP108,02-2935,6,2016-03-15,2016-03-14,2016-03-07,2016-03-01,1.0,8.0,14.0,2.9178082191780823,2.236089102274614,1273
2016-03-17,RIP108,02-6388,2,2016-03-17,2016-03-15,2016-03-14,2016-03-07,2.0,3.0,10.0,2.9178082191780823,2.236089102274614,2286
2016-03-21,RIP108,02-3783,1,2016-03-21,2016-03-17,2016-03-15,2016-03-14,4.0,6.0,7.0,2.9178082191780823,2.236089102274614,1565
2016-03-28,RIP108,02-2660,1,2016-03-28,2016-03-21,2016-03-17,2016-03-15,7.0,11.0,13.0,2.9178082191780823,2.236089102274614,1208
2016-03-31,RIP108,02-0599,2,2016-03-31,2016-03-28,2016-03-21,2016-03-17,3.0,10.0,14.0,2.9178082191780823,2.236089102274614,553
2016-04-07,RIP108,SPC1416,3,2016-04-07,2016-03-31,2016-03-28,2016-03-21,7.0,10.0,17.0,2.9178082191780823,2.236089102274614,5288
2016-04-18,RIP108,02-2935,6,2016-04-18,2016-04-07,2016-03-31,2016-03-28,11.0,18.0,21.0,2.9178082191780823,2.236089102274614,1273
2016-04-20,RIP108,02-7634,3,2016-04-20,2016-04-18,2016-04-07,2016-03-31,2.0,13.0,20.0,2.9178082191780823,2.236089102274614,2631
2016-04-25,RIP108,02-7906,1,2016-04-25,2016-04-20,2016-04-18,2016-04-07,5.0,7.0,18.0,2.9178082191780823,2.236089102274614,2718
2016-04-28,RIP108,02-3743,1,2016-04-28,2016-04-25,2016-04-20,2016-04-18,3.0,8.0,10.0,2.9178082191780823,2.236089102274614,1549
2016-05-02,RIP108,02-5594,2,2016-05-02,2016-04-28,2016-04-25,2016-04-20,4.0,7.0,12.0,2.9178082191780823,2.236089102274614,2089
2016-05-03,RIP108,02-5594,3,2016-05-03,2016-05-02,2016-04-28,2016-04-25,1.0,5.0,8.0,2.9178082191780823,2.236089102274614,2089
2016-05-05,RIP108,02-1271,1,2016-05-05,2016-05-03,2016-05-02,2016-04-28,2.0,3.0,7.0,2.9178082191780823,2.236089102274614,751
2016-05-06,RIP108,02-2374,1,2016-05-06,2016-05-05,2016-05-03,2016-05-02,1.0,3.0,4.0,2.9178082191780823,2.236089102274614,1104
2016-05-10,RIP108,02-3107,1,2016-05-10,2016-05-06,2016-05-05,2016-05-03,4.0,5.0,7.0,2.9178082191780823,2.236089102274614,1350
2016-05-12,RIP108,02-1427,5,2016-05-12,2016-05-10,2016-05-06,2016-05-05,2.0,6.0,7.0,2.9178082191780823,2.236089102274614,805
2016-05-17,RIP108,02-6565,1,2016-05-17,2016-05-12,2016-05-10,2016-05-06,5.0,7.0,11.0,2.9178082191780823,2.236089102274614,2329
2016-05-20,RIP108,02-2374,1,2016-05-20,2016-05-17,2016-05-12,2016-05-10,3.0,8.0,10.0,2.9178082191780823,2.236089102274614,1104
2016-05-24,RIP108,02-0876,3,2016-05-24,2016-05-20,2016-05-17,2016-05-12,4.0,7.0,12.0,2.9178082191780823,2.236089102274614,650
2016-05-25,RIP108,02-1465,1,2016-05-25,2016-05-24,2016-05-20,2016-05-17,1.0,5.0,8.0,2.9178082191780823,2.236089102274614,820
2016-05-26,RIP108,02-6693,4,2016-05-26,2016-05-25,2016-05-24,2016-05-20,1.0,2.0,6.0,2.9178082191780823,2.236089102274614,2361
2016-05-27,RIP108,02-0137,1,2016-05-27,2016-05-26,2016-05-25,2016-05-24,1.0,2.0,3.0,2.9178082191780823,2.236089102274614,373
