InvDate,CustNo,ItemNo,InvQty,InvDay,PrevInvDate,T2InvDate,T3InvDate,DayDiff,DayDiff2,DayDiff3,DayDiffMean,DayDiffStd,ItemEncoded
2015-11-05,WYN105,B2-4277,1,2015-11-05,2015-10-30,2015-10-15,2015-09-30,6.0,21.0,36.0,13.166666666666666,9.83192080250175,4552
2015-11-11,WYN105,02-7682,1,2015-11-11,2015-11-05,2015-10-30,2015-10-15,6.0,12.0,27.0,13.166666666666666,9.83192080250175,2648
2015-11-13,WYN105,SPC1249,1,2015-11-13,2015-11-11,2015-11-05,2015-10-30,2.0,8.0,14.0,13.166666666666666,9.83192080250175,5128
2015-11-23,WYN105,02-2374,2,2015-11-23,2015-11-13,2015-11-11,2015-11-05,10.0,12.0,18.0,13.166666666666666,9.83192080250175,1104
2015-12-09,WYN105,02-1929,1,2015-12-09,2015-11-23,2015-11-13,2015-11-11,16.0,26.0,28.0,13.166666666666666,9.83192080250175,957
2015-12-11,WYN105,SPC1249,1,2015-12-11,2015-12-09,2015-11-23,2015-11-13,2.0,18.0,28.0,13.166666666666666,9.83192080250175,5128
2015-12-22,WYN105,02-0843,1,2015-12-22,2015-12-11,2015-12-09,2015-11-23,11.0,13.0,29.0,13.166666666666666,9.83192080250175,640
2016-01-04,WYN105,B2-1067,1,2016-01-04,2015-12-22,2015-12-11,2015-12-09,13.0,24.0,26.0,13.166666666666666,9.83192080250175,4532
2016-01-06,WYN105,02-2935,12,2016-01-06,2016-01-04,2015-12-22,2015-12-11,2.0,15.0,26.0,13.166666666666666,9.83192080250175,1273
2016-01-13,WYN105,02-1663,1,2016-01-13,2016-01-06,2016-01-04,2015-12-22,7.0,9.0,22.0,13.166666666666666,9.83192080250175,873
2016-01-20,WYN105,02-0581,1,2016-01-20,2016-01-13,2016-01-06,2016-01-04,7.0,14.0,16.0,13.166666666666666,9.83192080250175,542
2016-02-05,WYN105,02-7035,1,2016-02-05,2016-01-20,2016-01-13,2016-01-06,16.0,23.0,30.0,13.166666666666666,9.83192080250175,2443
2016-02-29,WYN105,02-2374,2,2016-02-29,2016-02-05,2016-01-20,2016-01-13,24.0,40.0,47.0,13.166666666666666,9.83192080250175,1104
2016-03-01,WYN105,02-0581,1,2016-03-01,2016-02-29,2016-02-05,2016-01-20,1.0,25.0,41.0,13.166666666666666,9.83192080250175,542
2016-03-30,WYN105,02-2374,2,2016-03-30,2016-03-01,2016-02-29,2016-02-05,29.0,30.0,54.0,13.166666666666666,9.83192080250175,1104
2016-04-08,WYN105,02-1237,1,2016-04-08,2016-03-30,2016-03-01,2016-02-29,9.0,38.0,39.0,13.166666666666666,9.83192080250175,743
2016-04-13,WYN105,02-2646,1,2016-04-13,2016-04-08,2016-03-30,2016-03-01,5.0,14.0,43.0,13.166666666666666,9.83192080250175,1200
2016-04-25,WYN105,02-2646,2,2016-04-25,2016-04-13,2016-04-08,2016-03-30,12.0,17.0,26.0,13.166666666666666,9.83192080250175,1200
2016-05-19,WYN105,02-0581,1,2016-05-19,2016-04-25,2016-04-13,2016-04-08,24.0,36.0,41.0,13.166666666666666,9.83192080250175,542
2016-06-09,WYN105,02-0581,1,2016-06-09,2016-05-19,2016-04-25,2016-04-13,21.0,45.0,57.0,13.166666666666666,9.83192080250175,542
2016-07-20,WYN105,02-0581,1,2016-07-20,2016-06-09,2016-05-19,2016-04-25,41.0,62.0,86.0,13.166666666666666,9.83192080250175,542
2016-08-11,WYN105,02-0581,1,2016-08-11,2016-07-20,2016-06-09,2016-05-19,22.0,63.0,84.0,13.166666666666666,9.83192080250175,542
