InvDate,CustNo,ItemNo,InvQty,InvDay,PrevInvDate,T2InvDate,T3InvDate,DayDiff,DayDiff2,DayDiff3,DayDiffMean,DayDiffStd,ItemEncoded
2016-12-29,ORG102,02-5389,1,2016-12-29,2016-11-18,2016-11-09,2016-11-02,41.0,50.0,57.0,16.8,14.594880140507815,2034
2017-01-30,ORG102,02-3236,2,2017-01-30,2016-12-29,2016-11-18,2016-11-09,32.0,73.0,82.0,16.8,14.594880140507815,1386
2017-01-31,ORG102,02-5871,1,2017-01-31,2017-01-30,2016-12-29,2016-11-18,1.0,33.0,74.0,16.8,14.594880140507815,2158
2017-02-03,ORG102,01-4422,2,2017-02-03,2017-01-31,2017-01-30,2016-12-29,3.0,4.0,36.0,16.8,14.594880140507815,188
2017-02-08,ORG102,02-6305,1,2017-02-08,2017-02-03,2017-01-31,2017-01-30,5.0,8.0,9.0,16.8,14.594880140507815,2260
2017-02-15,ORG102,02-2660,1,2017-02-15,2017-02-08,2017-02-03,2017-01-31,7.0,12.0,15.0,16.8,14.594880140507815,1208
2017-03-07,ORG102,08-5196,3,2017-03-07,2017-02-15,2017-02-08,2017-02-03,20.0,27.0,32.0,16.8,14.594880140507815,3871
2017-04-06,ORG102,07-1498,1,2017-04-06,2017-03-07,2017-02-15,2017-02-08,30.0,50.0,57.0,16.8,14.594880140507815,3794
2017-04-12,ORG102,08-5196,3,2017-04-12,2017-04-06,2017-03-07,2017-02-15,6.0,36.0,56.0,16.8,14.594880140507815,3871
2017-05-05,ORG102,02-2648,1,2017-05-05,2017-04-12,2017-04-06,2017-03-07,23.0,29.0,59.0,16.8,14.594880140507815,1202
2017-06-07,ORG102,02-5407,1,2017-06-07,2017-05-05,2017-04-12,2017-04-06,33.0,56.0,62.0,16.8,14.594880140507815,2042
2017-07-07,ORG102,07-1498,1,2017-07-07,2017-06-07,2017-05-05,2017-04-12,30.0,63.0,86.0,16.8,14.594880140507815,3794
2017-07-12,ORG102,06-5531,2,2017-07-12,2017-07-07,2017-06-07,2017-05-05,5.0,35.0,68.0,16.8,14.594880140507815,3717
2017-07-14,ORG102,02-3450,1,2017-07-14,2017-07-12,2017-07-07,2017-06-07,2.0,7.0,37.0,16.8,14.594880140507815,1440
2017-07-20,ORG102,02-2773,1,2017-07-20,2017-07-14,2017-07-12,2017-07-07,6.0,8.0,13.0,16.8,14.594880140507815,1227
2017-08-22,ORG102,06-0348,1,2017-08-22,2017-07-20,2017-07-14,2017-07-12,33.0,39.0,41.0,16.8,14.594880140507815,3567
2017-08-23,ORG102,01-5468,1,2017-08-23,2017-08-22,2017-07-20,2017-07-14,1.0,34.0,40.0,16.8,14.594880140507815,225
2017-10-04,ORG102,02-6633,2,2017-10-04,2017-08-23,2017-08-22,2017-07-20,42.0,43.0,76.0,16.8,14.594880140507815,2355
