InvDate,CustNo,ItemNo,InvQty,InvDay,PrevInvDate,T2InvDate,T3InvDate,DayDiff,DayDiff2,DayDiff3,DayDiffMean,DayDiffStd,ItemEncoded
2015-10-19,HIG122,02-4948,2,2015-10-19,2015-10-14,2015-09-30,2015-09-29,5.0,19.0,20.0,9.6375,6.35897402360722,1871
2015-10-30,HIG122,02-1929,2,2015-10-30,2015-10-19,2015-10-14,2015-09-30,11.0,16.0,30.0,9.6375,6.35897402360722,957
2015-11-05,HIG122,02-6459,2,2015-11-05,2015-10-30,2015-10-19,2015-10-14,6.0,17.0,22.0,9.6375,6.35897402360722,2305
2015-11-10,HIG122,20-1023,3,2015-11-10,2015-11-05,2015-10-30,2015-10-19,5.0,11.0,22.0,9.6375,6.35897402360722,4257
2015-11-12,HIG122,20-1023,4,2015-11-12,2015-11-10,2015-11-05,2015-10-30,2.0,7.0,13.0,9.6375,6.35897402360722,4257
2015-11-13,HIG122,02-2241,1,2015-11-13,2015-11-12,2015-11-10,2015-11-05,1.0,3.0,8.0,9.6375,6.35897402360722,1076
2015-11-23,HIG122,SPC1183,10,2015-11-23,2015-11-13,2015-11-12,2015-11-10,10.0,11.0,13.0,9.6375,6.35897402360722,5062
2015-12-01,HIG122,06-8210,12,2015-12-01,2015-11-23,2015-11-13,2015-11-12,8.0,18.0,19.0,9.6375,6.35897402360722,3781
2015-12-03,HIG122,02-5267,4,2015-12-03,2015-12-01,2015-11-23,2015-11-13,2.0,10.0,20.0,9.6375,6.35897402360722,2005
2015-12-10,HIG122,02-2644,1,2015-12-10,2015-12-03,2015-12-01,2015-11-23,7.0,9.0,17.0,9.6375,6.35897402360722,1198
2015-12-14,HIG122,02-0608,1,2015-12-14,2015-12-10,2015-12-03,2015-12-01,4.0,11.0,13.0,9.6375,6.35897402360722,559
2015-12-22,HIG122,06-8210,6,2015-12-22,2015-12-14,2015-12-10,2015-12-03,8.0,12.0,19.0,9.6375,6.35897402360722,3781
2015-12-23,HIG122,02-3017,3,2015-12-23,2015-12-22,2015-12-14,2015-12-10,1.0,9.0,13.0,9.6375,6.35897402360722,1318
2015-12-30,HIG122,20-1023,3,2015-12-30,2015-12-23,2015-12-22,2015-12-14,7.0,8.0,16.0,9.6375,6.35897402360722,4257
2016-01-04,HIG122,02-0842,1,2016-01-04,2015-12-30,2015-12-23,2015-12-22,5.0,12.0,13.0,9.6375,6.35897402360722,639
2016-01-12,HIG122,20-1023,6,2016-01-12,2016-01-04,2015-12-30,2015-12-23,8.0,13.0,20.0,9.6375,6.35897402360722,4257
2016-01-19,HIG122,20-1023,2,2016-01-19,2016-01-12,2016-01-04,2015-12-30,7.0,15.0,20.0,9.6375,6.35897402360722,4257
2016-01-21,HIG122,20-1023,7,2016-01-21,2016-01-19,2016-01-12,2016-01-04,2.0,9.0,17.0,9.6375,6.35897402360722,4257
2016-02-02,HIG122,01-6487,4,2016-02-02,2016-01-21,2016-01-19,2016-01-12,12.0,14.0,21.0,9.6375,6.35897402360722,279
2016-02-05,HIG122,20-1023,3,2016-02-05,2016-02-02,2016-01-21,2016-01-19,3.0,15.0,17.0,9.6375,6.35897402360722,4257
2016-02-08,HIG122,02-2241,1,2016-02-08,2016-02-05,2016-02-02,2016-01-21,3.0,6.0,18.0,9.6375,6.35897402360722,1076
2016-02-16,HIG122,02-0878,1,2016-02-16,2016-02-08,2016-02-05,2016-02-02,8.0,11.0,14.0,9.6375,6.35897402360722,651
2016-02-22,HIG122,20-1023,5,2016-02-22,2016-02-16,2016-02-08,2016-02-05,6.0,14.0,17.0,9.6375,6.35897402360722,4257
2016-03-09,HIG122,02-1929,2,2016-03-09,2016-02-22,2016-02-16,2016-02-08,16.0,22.0,30.0,9.6375,6.35897402360722,957
2016-03-15,HIG122,02-3017,3,2016-03-15,2016-03-09,2016-02-22,2016-02-16,6.0,22.0,28.0,9.6375,6.35897402360722,1318
2016-03-29,HIG122,02-2770,6,2016-03-29,2016-03-15,2016-03-09,2016-02-22,14.0,20.0,36.0,9.6375,6.35897402360722,1225
2016-04-06,HIG122,06-0163,1,2016-04-06,2016-03-29,2016-03-15,2016-03-09,8.0,22.0,28.0,9.6375,6.35897402360722,3560
2016-04-27,HIG122,02-1298,1,2016-04-27,2016-04-06,2016-03-29,2016-03-15,21.0,29.0,43.0,9.6375,6.35897402360722,761
2016-05-06,HIG122,02-3021,1,2016-05-06,2016-04-27,2016-04-06,2016-03-29,9.0,30.0,38.0,9.6375,6.35897402360722,1321
2016-05-12,HIG122,02-8800,1,2016-05-12,2016-05-06,2016-04-27,2016-04-06,6.0,15.0,36.0,9.6375,6.35897402360722,2959
2016-05-19,HIG122,02-2241,1,2016-05-19,2016-05-12,2016-05-06,2016-04-27,7.0,13.0,22.0,9.6375,6.35897402360722,1076
2016-05-20,HIG122,SPC1469,6,2016-05-20,2016-05-19,2016-05-12,2016-05-06,1.0,8.0,14.0,9.6375,6.35897402360722,5339
2016-06-10,HIG122,02-1298,1,2016-06-10,2016-05-20,2016-05-19,2016-05-12,21.0,22.0,29.0,9.6375,6.35897402360722,761
2016-06-29,HIG122,02-1436,1,2016-06-29,2016-06-10,2016-05-20,2016-05-19,19.0,40.0,41.0,9.6375,6.35897402360722,813
2016-06-30,HIG122,21-8342,4,2016-06-30,2016-06-29,2016-06-10,2016-05-20,1.0,20.0,41.0,9.6375,6.35897402360722,4443
2016-07-19,HIG122,02-2644,2,2016-07-19,2016-06-30,2016-06-29,2016-06-10,19.0,20.0,39.0,9.6375,6.35897402360722,1198
2016-07-28,HIG122,SPC1183,6,2016-07-28,2016-07-19,2016-06-30,2016-06-29,9.0,28.0,29.0,9.6375,6.35897402360722,5062
2016-08-02,HIG122,02-6388,1,2016-08-02,2016-07-28,2016-07-19,2016-06-30,5.0,14.0,33.0,9.6375,6.35897402360722,2286
2016-08-11,HIG122,02-0878,1,2016-08-11,2016-08-02,2016-07-28,2016-07-19,9.0,14.0,23.0,9.6375,6.35897402360722,651
2016-08-18,HIG122,02-4948,1,2016-08-18,2016-08-11,2016-08-02,2016-07-28,7.0,16.0,21.0,9.6375,6.35897402360722,1871
2016-08-29,HIG122,SPC9720,3,2016-08-29,2016-08-18,2016-08-11,2016-08-02,11.0,18.0,27.0,9.6375,6.35897402360722,6157
2016-09-06,HIG122,02-3762,2,2016-09-06,2016-08-29,2016-08-18,2016-08-11,8.0,19.0,26.0,9.6375,6.35897402360722,1557
2016-09-12,HIG122,02-2241,1,2016-09-12,2016-09-06,2016-08-29,2016-08-18,6.0,14.0,25.0,9.6375,6.35897402360722,1076
2016-10-04,HIG122,02-1435,2,2016-10-04,2016-09-12,2016-09-06,2016-08-29,22.0,28.0,36.0,9.6375,6.35897402360722,812
2016-10-11,HIG122,02-0878,1,2016-10-11,2016-10-04,2016-09-12,2016-09-06,7.0,29.0,35.0,9.6375,6.35897402360722,651
2016-10-21,HIG122,SPC1183,6,2016-10-21,2016-10-11,2016-10-04,2016-09-12,10.0,17.0,39.0,9.6375,6.35897402360722,5062
2016-11-03,HIG122,SPC1456,48,2016-11-03,2016-10-21,2016-10-11,2016-10-04,13.0,23.0,30.0,9.6375,6.35897402360722,5326
2016-11-17,HIG122,02-2644,1,2016-11-17,2016-11-03,2016-10-21,2016-10-11,14.0,27.0,37.0,9.6375,6.35897402360722,1198
2016-12-01,HIG122,02-2241,1,2016-12-01,2016-11-17,2016-11-03,2016-10-21,14.0,28.0,41.0,9.6375,6.35897402360722,1076
2016-12-08,HIG122,02-0878,1,2016-12-08,2016-12-01,2016-11-17,2016-11-03,7.0,21.0,35.0,9.6375,6.35897402360722,651
2016-12-15,HIG122,02-3762,2,2016-12-15,2016-12-08,2016-12-01,2016-11-17,7.0,14.0,28.0,9.6375,6.35897402360722,1557
2016-12-27,HIG122,02-6132,2,2016-12-27,2016-12-15,2016-12-08,2016-12-01,12.0,19.0,26.0,9.6375,6.35897402360722,2212
2017-01-05,HIG122,02-6776,3,2017-01-05,2016-12-27,2016-12-15,2016-12-08,9.0,21.0,28.0,9.6375,6.35897402360722,2378
2017-01-19,HIG122,02-1266,1,2017-01-19,2017-01-05,2016-12-27,2016-12-15,14.0,23.0,35.0,9.6375,6.35897402360722,750
2017-01-27,HIG122,02-2660,1,2017-01-27,2017-01-19,2017-01-05,2016-12-27,8.0,22.0,31.0,9.6375,6.35897402360722,1208
