InvDate,CustNo,ItemNo,InvQty,InvDay,PrevInvDate,T2InvDate,T3InvDate,DayDiff,DayDiff2,DayDiff3,DayDiffMean,DayDiffStd,ItemEncoded
2015-06-03,OLI104,02-1291,1,2015-06-03,2015-05-19,2015-05-13,2015-05-07,15.0,21.0,27.0,7.916666666666667,4.898239849495775,757
2015-06-09,OLI104,02-5187,1,2015-06-09,2015-06-03,2015-05-19,2015-05-13,6.0,21.0,27.0,7.916666666666667,4.898239849495775,1974
2015-06-17,OLI104,02-1266,1,2015-06-17,2015-06-09,2015-06-03,2015-05-19,8.0,14.0,29.0,7.916666666666667,4.898239849495775,750
2015-07-14,OLI104,02-1929,1,2015-07-14,2015-06-17,2015-06-09,2015-06-03,27.0,35.0,41.0,7.916666666666667,4.898239849495775,957
2015-07-22,OLI104,02-1291,1,2015-07-22,2015-07-14,2015-06-17,2015-06-09,8.0,35.0,43.0,7.916666666666667,4.898239849495775,757
2015-08-04,OLI104,SPC1136,1,2015-08-04,2015-07-22,2015-07-14,2015-06-17,13.0,21.0,48.0,7.916666666666667,4.898239849495775,5015
2015-08-12,OLI104,SPC1177,3,2015-08-12,2015-08-04,2015-07-22,2015-07-14,8.0,21.0,29.0,7.916666666666667,4.898239849495775,5056
2015-08-19,OLI104,02-5874,1,2015-08-19,2015-08-12,2015-08-04,2015-07-22,7.0,15.0,28.0,7.916666666666667,4.898239849495775,2159
2015-08-26,OLI104,SPC1119,10,2015-08-26,2015-08-19,2015-08-12,2015-08-04,7.0,14.0,22.0,7.916666666666667,4.898239849495775,5000
2015-09-02,OLI104,SPC1142,2,2015-09-02,2015-08-26,2015-08-19,2015-08-12,7.0,14.0,21.0,7.916666666666667,4.898239849495775,5021
2015-09-11,OLI104,02-2374,2,2015-09-11,2015-09-02,2015-08-26,2015-08-19,9.0,16.0,23.0,7.916666666666667,4.898239849495775,1104
2015-09-16,OLI104,02-7373,1,2015-09-16,2015-09-11,2015-09-02,2015-08-26,5.0,14.0,21.0,7.916666666666667,4.898239849495775,2564
2015-09-23,OLI104,SPC1142,2,2015-09-23,2015-09-16,2015-09-11,2015-09-02,7.0,12.0,21.0,7.916666666666667,4.898239849495775,5021
2015-09-29,OLI104,02-1513,1,2015-09-29,2015-09-23,2015-09-16,2015-09-11,6.0,13.0,18.0,7.916666666666667,4.898239849495775,837
2015-10-07,OLI104,02-8505,2,2015-10-07,2015-09-29,2015-09-23,2015-09-16,8.0,14.0,21.0,7.916666666666667,4.898239849495775,2860
2015-10-14,OLI104,SPC1249,2,2015-10-14,2015-10-07,2015-09-29,2015-09-23,7.0,15.0,21.0,7.916666666666667,4.898239849495775,5128
2015-10-20,OLI104,01-5469,2,2015-10-20,2015-10-14,2015-10-07,2015-09-29,6.0,13.0,21.0,7.916666666666667,4.898239849495775,226
2015-10-21,OLI104,SPC0109,2,2015-10-21,2015-10-20,2015-10-14,2015-10-07,1.0,7.0,14.0,7.916666666666667,4.898239849495775,4793
2015-10-27,OLI104,SPC1136,1,2015-10-27,2015-10-21,2015-10-20,2015-10-14,6.0,7.0,13.0,7.916666666666667,4.898239849495775,5015
2015-11-04,OLI104,02-0685,2,2015-11-04,2015-10-27,2015-10-21,2015-10-20,8.0,14.0,15.0,7.916666666666667,4.898239849495775,591
2015-11-10,OLI104,02-1238,3,2015-11-10,2015-11-04,2015-10-27,2015-10-21,6.0,14.0,20.0,7.916666666666667,4.898239849495775,744
2015-11-13,OLI104,02-7371,2,2015-11-13,2015-11-10,2015-11-04,2015-10-27,3.0,9.0,17.0,7.916666666666667,4.898239849495775,2562
