InvDate,CustNo,ItemNo,InvQty,InvDay,PrevInvDate,T2InvDate,T3InvDate,DayDiff,DayDiff2,DayDiff3,DayDiffMean,DayDiffStd,ItemEncoded
2016-03-01,MON168,02-2812,2,2016-03-01,2016-02-17,2015-12-18,2015-10-31,13.0,74.0,122.0,13.189655172413794,11.050850402383062,1235
2016-03-11,MON168,06-0345,2,2016-03-11,2016-03-01,2016-02-17,2015-12-18,10.0,23.0,84.0,13.189655172413794,11.050850402383062,3565
2016-03-29,MON168,02-0999,2,2016-03-29,2016-03-11,2016-03-01,2016-02-17,18.0,28.0,41.0,13.189655172413794,11.050850402383062,663
2016-04-06,MON168,02-2374,2,2016-04-06,2016-03-29,2016-03-11,2016-03-01,8.0,26.0,36.0,13.189655172413794,11.050850402383062,1104
2016-04-19,MON168,02-1815,2,2016-04-19,2016-04-06,2016-03-29,2016-03-11,13.0,21.0,39.0,13.189655172413794,11.050850402383062,931
2016-05-18,MON168,21-3074,1,2016-05-18,2016-04-19,2016-04-06,2016-03-29,29.0,42.0,50.0,13.189655172413794,11.050850402383062,4423
2016-06-29,MON168,02-2374,2,2016-06-29,2016-05-18,2016-04-19,2016-04-06,42.0,71.0,84.0,13.189655172413794,11.050850402383062,1104
2016-07-08,MON168,02-7371,1,2016-07-08,2016-06-29,2016-05-18,2016-04-19,9.0,51.0,80.0,13.189655172413794,11.050850402383062,2562
2016-07-13,MON168,02-1815,4,2016-07-13,2016-07-08,2016-06-29,2016-05-18,5.0,14.0,56.0,13.189655172413794,11.050850402383062,931
2016-07-27,MON168,02-8579,6,2016-07-27,2016-07-13,2016-07-08,2016-06-29,14.0,19.0,28.0,13.189655172413794,11.050850402383062,2897
2016-08-17,MON168,02-2935,5,2016-08-17,2016-07-27,2016-07-13,2016-07-08,21.0,35.0,40.0,13.189655172413794,11.050850402383062,1273
2016-08-19,MON168,02-4602,1,2016-08-19,2016-08-17,2016-07-27,2016-07-13,2.0,23.0,37.0,13.189655172413794,11.050850402383062,1754
2016-08-23,MON168,02-7371,1,2016-08-23,2016-08-19,2016-08-17,2016-07-27,4.0,6.0,27.0,13.189655172413794,11.050850402383062,2562
2016-09-08,MON168,02-2901,1,2016-09-08,2016-08-23,2016-08-19,2016-08-17,16.0,20.0,22.0,13.189655172413794,11.050850402383062,1262
