InvDate,CustNo,ItemNo,InvQty,InvDay,PrevInvDate,T2InvDate,T3InvDate,DayDiff,DayDiff2,DayDiff3,DayDiffMean,DayDiffStd,ItemEncoded
2016-03-30,PON105,02-0843,2,2016-03-30,2015-12-03,2015-11-12,2015-06-30,118.0,139.0,274.0,38.47826086956522,37.472255876505606,640
2016-05-12,PON105,02-3426,2,2016-05-12,2016-03-30,2015-12-03,2015-11-12,43.0,161.0,182.0,38.47826086956522,37.472255876505606,1426
2016-05-17,PON105,02-3426,2,2016-05-17,2016-05-12,2016-03-30,2015-12-03,5.0,48.0,166.0,38.47826086956522,37.472255876505606,1426
2016-05-20,PON105,02-3426,2,2016-05-20,2016-05-17,2016-05-12,2016-03-30,3.0,8.0,51.0,38.47826086956522,37.472255876505606,1426
2016-05-23,PON105,02-3426,2,2016-05-23,2016-05-20,2016-05-17,2016-05-12,3.0,6.0,11.0,38.47826086956522,37.472255876505606,1426
2016-06-06,PON105,02-7373,2,2016-06-06,2016-05-23,2016-05-20,2016-05-17,14.0,17.0,20.0,38.47826086956522,37.472255876505606,2564
2016-07-16,PON105,02-5155,5,2016-07-16,2016-06-06,2016-05-23,2016-05-20,40.0,54.0,57.0,38.47826086956522,37.472255876505606,1959
2016-08-15,PON105,02-3426,3,2016-08-15,2016-07-16,2016-06-06,2016-05-23,30.0,70.0,84.0,38.47826086956522,37.472255876505606,1426
2016-09-23,PON105,02-3426,3,2016-09-23,2016-08-15,2016-07-16,2016-06-06,39.0,69.0,109.0,38.47826086956522,37.472255876505606,1426
2016-12-27,PON105,02-1513,4,2016-12-27,2016-09-23,2016-08-15,2016-07-16,95.0,134.0,164.0,38.47826086956522,37.472255876505606,837
2017-02-13,PON105,02-5203,2,2017-02-13,2016-12-27,2016-09-23,2016-08-15,48.0,143.0,182.0,38.47826086956522,37.472255876505606,1983
2017-02-15,PON105,02-9867,20,2017-02-15,2017-02-13,2016-12-27,2016-09-23,2.0,50.0,145.0,38.47826086956522,37.472255876505606,3214
2017-03-16,PON105,02-7395,1,2017-03-16,2017-02-15,2017-02-13,2016-12-27,29.0,31.0,79.0,38.47826086956522,37.472255876505606,2576
2017-06-01,PON105,02-5859,4,2017-06-01,2017-03-16,2017-02-15,2017-02-13,77.0,106.0,108.0,38.47826086956522,37.472255876505606,2156
2017-06-07,PON105,02-5203,2,2017-06-07,2017-06-01,2017-03-16,2017-02-15,6.0,83.0,112.0,38.47826086956522,37.472255876505606,1983
2017-07-05,PON105,02-1725,6,2017-07-05,2017-06-07,2017-06-01,2017-03-16,28.0,34.0,111.0,38.47826086956522,37.472255876505606,889
2017-08-25,PON105,02-9686,3,2017-08-25,2017-07-05,2017-06-07,2017-06-01,51.0,79.0,85.0,38.47826086956522,37.472255876505606,3107
2017-09-12,PON105,02-8568,2,2017-09-12,2017-08-25,2017-07-05,2017-06-07,18.0,69.0,97.0,38.47826086956522,37.472255876505606,2890
2017-11-16,PON105,SPC6476,1,2017-11-16,2017-09-12,2017-08-25,2017-07-05,65.0,83.0,134.0,38.47826086956522,37.472255876505606,6064
2017-11-18,PON105,02-4410,7,2017-11-18,2017-11-16,2017-09-12,2017-08-25,2.0,67.0,85.0,38.47826086956522,37.472255876505606,1724
2017-12-01,PON105,02-2842,1,2017-12-01,2017-11-18,2017-11-16,2017-09-12,13.0,15.0,80.0,38.47826086956522,37.472255876505606,1247
