InvDate,CustNo,ItemNo,InvQty,InvDay,PrevInvDate,T2InvDate,T3InvDate,DayDiff,DayDiff2,DayDiff3,DayDiffMean,DayDiffStd,ItemEncoded
2015-05-27,SAI135,02-8222,5,2015-05-27,2015-05-26,2015-05-20,2015-05-13,1.0,7.0,14.0,2.0656455142231946,2.9528571632735385,2797
2015-05-29,SAI135,02-8805,3,2015-05-29,2015-05-27,2015-05-26,2015-05-20,2.0,3.0,9.0,2.0656455142231946,2.9528571632735385,2961
2015-06-01,SAI135,06-3431,1,2015-06-01,2015-05-29,2015-05-27,2015-05-26,3.0,5.0,6.0,2.0656455142231946,2.9528571632735385,3639
2015-06-03,SAI135,02-4679,3,2015-06-03,2015-06-01,2015-05-29,2015-05-27,2.0,5.0,7.0,2.0656455142231946,2.9528571632735385,1779
2015-06-05,SAI135,10-0231,2,2015-06-05,2015-06-03,2015-06-01,2015-05-29,2.0,4.0,7.0,2.0656455142231946,2.9528571632735385,4095
2015-06-08,SAI135,02-4600,1,2015-06-08,2015-06-05,2015-06-03,2015-06-01,3.0,5.0,7.0,2.0656455142231946,2.9528571632735385,1752
2015-06-10,SAI135,06-2444,4,2015-06-10,2015-06-08,2015-06-05,2015-06-03,2.0,5.0,7.0,2.0656455142231946,2.9528571632735385,3610
2015-06-11,SAI135,02-4602,2,2015-06-11,2015-06-10,2015-06-08,2015-06-05,1.0,3.0,6.0,2.0656455142231946,2.9528571632735385,1754
2015-06-12,SAI135,02-7149,6,2015-06-12,2015-06-11,2015-06-10,2015-06-08,1.0,2.0,4.0,2.0656455142231946,2.9528571632735385,2487
2015-06-15,SAI135,06-2444,3,2015-06-15,2015-06-12,2015-06-11,2015-06-10,3.0,4.0,5.0,2.0656455142231946,2.9528571632735385,3610
2015-06-17,SAI135,02-6009,1,2015-06-17,2015-06-15,2015-06-12,2015-06-11,2.0,5.0,6.0,2.0656455142231946,2.9528571632735385,2178
2015-06-19,SAI135,02-6693,1,2015-06-19,2015-06-17,2015-06-15,2015-06-12,2.0,4.0,7.0,2.0656455142231946,2.9528571632735385,2361
2015-08-17,SAI135,02-7121,1,2015-08-17,2015-06-19,2015-06-17,2015-06-15,59.0,61.0,63.0,2.0656455142231946,2.9528571632735385,2476
2015-08-19,SAI135,02-0253,1,2015-08-19,2015-08-17,2015-06-19,2015-06-17,2.0,61.0,63.0,2.0656455142231946,2.9528571632735385,418
2015-09-03,SAI135,02-0638,2,2015-09-03,2015-08-19,2015-08-17,2015-06-19,15.0,17.0,76.0,2.0656455142231946,2.9528571632735385,574
2015-09-09,SAI135,02-7371,1,2015-09-09,2015-09-03,2015-08-19,2015-08-17,6.0,21.0,23.0,2.0656455142231946,2.9528571632735385,2562
2015-09-14,SAI135,02-6388,1,2015-09-14,2015-09-09,2015-09-03,2015-08-19,5.0,11.0,26.0,2.0656455142231946,2.9528571632735385,2286
2015-09-16,SAI135,02-2820,1,2015-09-16,2015-09-14,2015-09-09,2015-09-03,2.0,7.0,13.0,2.0656455142231946,2.9528571632735385,1238
2015-09-21,SAI135,06-2444,2,2015-09-21,2015-09-16,2015-09-14,2015-09-09,5.0,7.0,12.0,2.0656455142231946,2.9528571632735385,3610
2015-09-25,SAI135,06-2444,2,2015-09-25,2015-09-21,2015-09-16,2015-09-14,4.0,9.0,11.0,2.0656455142231946,2.9528571632735385,3610
2015-09-28,SAI135,02-8512,1,2015-09-28,2015-09-25,2015-09-21,2015-09-16,3.0,7.0,12.0,2.0656455142231946,2.9528571632735385,2864
2015-09-30,SAI135,02-7121,2,2015-09-30,2015-09-28,2015-09-25,2015-09-21,2.0,5.0,9.0,2.0656455142231946,2.9528571632735385,2476
2015-10-02,SAI135,06-3653,2,2015-10-02,2015-09-30,2015-09-28,2015-09-25,2.0,4.0,7.0,2.0656455142231946,2.9528571632735385,3656
2015-10-05,SAI135,02-3157,2,2015-10-05,2015-10-02,2015-09-30,2015-09-28,3.0,5.0,7.0,2.0656455142231946,2.9528571632735385,1364
2015-10-07,SAI135,02-3145,1,2015-10-07,2015-10-05,2015-10-02,2015-09-30,2.0,5.0,7.0,2.0656455142231946,2.9528571632735385,1362
