InvDate,CustNo,ItemNo,InvQty,InvDay,PrevInvDate,T2InvDate,T3InvDate,DayDiff,DayDiff2,DayDiff3,DayDiffMean,DayDiffStd,ItemEncoded
2015-07-31,BAY142,02-1524,18,2015-07-31,2015-07-25,2015-07-01,2015-06-16,6.0,30.0,45.0,24.27777777777778,26.66363077956951,845
2015-08-07,BAY142,10-1904,1,2015-08-07,2015-07-31,2015-07-25,2015-07-01,7.0,13.0,37.0,24.27777777777778,26.66363077956951,4110
2015-08-15,BAY142,02-4608,4,2015-08-15,2015-08-07,2015-07-31,2015-07-25,8.0,15.0,21.0,24.27777777777778,26.66363077956951,1757
2015-09-01,BAY142,02-3752,1,2015-09-01,2015-08-15,2015-08-07,2015-07-31,17.0,25.0,32.0,24.27777777777778,26.66363077956951,1554
2015-10-29,BAY142,09-9868,1,2015-10-29,2015-09-01,2015-08-15,2015-08-07,58.0,75.0,83.0,24.27777777777778,26.66363077956951,4058
2015-11-02,BAY142,SPC1040,4,2015-11-02,2015-10-29,2015-09-01,2015-08-15,4.0,62.0,79.0,24.27777777777778,26.66363077956951,4921
2015-11-06,BAY142,SPC1331,2,2015-11-06,2015-11-02,2015-10-29,2015-09-01,4.0,8.0,66.0,24.27777777777778,26.66363077956951,5205
2015-11-11,BAY142,02-1188,1,2015-11-11,2015-11-06,2015-11-02,2015-10-29,5.0,9.0,13.0,24.27777777777778,26.66363077956951,729
2015-11-30,BAY142,02-3145,1,2015-11-30,2015-11-11,2015-11-06,2015-11-02,19.0,24.0,28.0,24.27777777777778,26.66363077956951,1362
2015-12-01,BAY142,02-7386,1,2015-12-01,2015-11-30,2015-11-11,2015-11-06,1.0,20.0,25.0,24.27777777777778,26.66363077956951,2570
2015-12-04,BAY142,01-8814,6,2015-12-04,2015-12-01,2015-11-30,2015-11-11,3.0,4.0,23.0,24.27777777777778,26.66363077956951,305
2015-12-11,BAY142,02-2870,1,2015-12-11,2015-12-04,2015-12-01,2015-11-30,7.0,10.0,11.0,24.27777777777778,26.66363077956951,1251
2016-01-07,BAY142,02-5816,1,2016-01-07,2015-12-11,2015-12-04,2015-12-01,27.0,34.0,37.0,24.27777777777778,26.66363077956951,2146
2016-02-23,BAY142,02-7765,1,2016-02-23,2016-01-07,2015-12-11,2015-12-04,47.0,74.0,81.0,24.27777777777778,26.66363077956951,2683
2016-04-05,BAY142,02-4001,1,2016-04-05,2016-02-23,2016-01-07,2015-12-11,42.0,89.0,116.0,24.27777777777778,26.66363077956951,1618
2016-04-13,BAY142,02-0757,2,2016-04-13,2016-04-05,2016-02-23,2016-01-07,8.0,50.0,97.0,24.27777777777778,26.66363077956951,615
2016-05-11,BAY142,02-2441,9,2016-05-11,2016-04-13,2016-04-05,2016-02-23,28.0,36.0,78.0,24.27777777777778,26.66363077956951,1129
2016-05-19,BAY142,02-1385,1,2016-05-19,2016-05-11,2016-04-13,2016-04-05,8.0,36.0,44.0,24.27777777777778,26.66363077956951,784
2016-06-28,BAY142,02-4001,3,2016-06-28,2016-05-19,2016-05-11,2016-04-13,40.0,48.0,76.0,24.27777777777778,26.66363077956951,1618
2016-09-20,BAY142,06-3130,2,2016-09-20,2016-06-28,2016-05-19,2016-05-11,84.0,124.0,132.0,24.27777777777778,26.66363077956951,3631
2016-09-28,BAY142,SPC1544,2,2016-09-28,2016-09-20,2016-06-28,2016-05-19,8.0,92.0,132.0,24.27777777777778,26.66363077956951,5412
2016-10-04,BAY142,02-2990,1,2016-10-04,2016-09-28,2016-09-20,2016-06-28,6.0,14.0,98.0,24.27777777777778,26.66363077956951,1300
2016-10-10,BAY142,02-7195,1,2016-10-10,2016-10-04,2016-09-28,2016-09-20,6.0,12.0,20.0,24.27777777777778,26.66363077956951,2503
2016-10-13,BAY142,02-5903,1,2016-10-13,2016-10-10,2016-10-04,2016-09-28,3.0,9.0,15.0,24.27777777777778,26.66363077956951,2164
2016-10-17,BAY142,02-4767,1,2016-10-17,2016-10-13,2016-10-10,2016-10-04,4.0,7.0,13.0,24.27777777777778,26.66363077956951,1825
2016-10-25,BAY142,02-5885,1,2016-10-25,2016-10-17,2016-10-13,2016-10-10,8.0,12.0,15.0,24.27777777777778,26.66363077956951,2162
2016-11-04,BAY142,02-6355,2,2016-11-04,2016-10-25,2016-10-17,2016-10-13,10.0,18.0,22.0,24.27777777777778,26.66363077956951,2274
2016-12-15,BAY142,SPC1637,1,2016-12-15,2016-11-04,2016-10-25,2016-10-17,41.0,51.0,59.0,24.27777777777778,26.66363077956951,5503
2017-01-31,BAY142,02-7817,1,2017-01-31,2016-12-15,2016-11-04,2016-10-25,47.0,88.0,98.0,24.27777777777778,26.66363077956951,2702
2017-03-16,BAY142,06-5503,1,2017-03-16,2017-01-31,2016-12-15,2016-11-04,44.0,91.0,132.0,24.27777777777778,26.66363077956951,3712
2017-05-26,BAY142,02-4767,1,2017-05-26,2017-03-16,2017-01-31,2016-12-15,71.0,115.0,162.0,24.27777777777778,26.66363077956951,1825
2017-09-21,BAY142,02-9692,15,2017-09-21,2017-05-26,2017-03-16,2017-01-31,118.0,189.0,233.0,24.27777777777778,26.66363077956951,3111
2017-09-27,BAY142,02-8917,2,2017-09-27,2017-09-21,2017-05-26,2017-03-16,6.0,124.0,195.0,24.27777777777778,26.66363077956951,2983
2017-11-06,BAY142,02-4051,1,2017-11-06,2017-09-27,2017-09-21,2017-05-26,40.0,46.0,164.0,24.27777777777778,26.66363077956951,1633
