InvDate,CustNo,ItemNo,InvQty,InvDay,PrevInvDate,T2InvDate,T3InvDate,DayDiff,DayDiff2,DayDiff3,DayDiffMean,DayDiffStd,ItemEncoded
2015-05-29,WEB120,09-9872,36,2015-05-29,2015-05-19,2015-05-14,2015-05-06,10.0,15.0,23.0,8.805555555555555,6.568771109886611,4061
2015-06-03,WEB120,02-7292,24,2015-06-03,2015-05-29,2015-05-19,2015-05-14,5.0,15.0,20.0,8.805555555555555,6.568771109886611,2529
2015-06-05,WEB120,02-7119,12,2015-06-05,2015-06-03,2015-05-29,2015-05-19,2.0,7.0,17.0,8.805555555555555,6.568771109886611,2475
2015-06-26,WEB120,02-1691,24,2015-06-26,2015-06-05,2015-06-03,2015-05-29,21.0,23.0,28.0,8.805555555555555,6.568771109886611,877
2015-06-29,WEB120,02-3524,12,2015-06-29,2015-06-26,2015-06-05,2015-06-03,3.0,24.0,26.0,8.805555555555555,6.568771109886611,1473
2015-07-02,WEB120,02-6486,24,2015-07-02,2015-06-29,2015-06-26,2015-06-05,3.0,6.0,27.0,8.805555555555555,6.568771109886611,2312
2015-07-10,WEB120,02-4771,9,2015-07-10,2015-07-02,2015-06-29,2015-06-26,8.0,11.0,14.0,8.805555555555555,6.568771109886611,1828
2015-07-14,WEB120,02-3524,12,2015-07-14,2015-07-10,2015-07-02,2015-06-29,4.0,12.0,15.0,8.805555555555555,6.568771109886611,1473
2015-07-24,WEB120,02-3524,12,2015-07-24,2015-07-14,2015-07-10,2015-07-02,10.0,14.0,22.0,8.805555555555555,6.568771109886611,1473
2015-08-05,WEB120,02-4757,5,2015-08-05,2015-07-24,2015-07-14,2015-07-10,12.0,22.0,26.0,8.805555555555555,6.568771109886611,1822
2015-08-11,WEB120,10-2700,192,2015-08-11,2015-08-05,2015-07-24,2015-07-14,6.0,18.0,28.0,8.805555555555555,6.568771109886611,4114
2015-08-13,WEB120,02-7292,36,2015-08-13,2015-08-11,2015-08-05,2015-07-24,2.0,8.0,20.0,8.805555555555555,6.568771109886611,2529
2015-08-21,WEB120,02-3522,24,2015-08-21,2015-08-13,2015-08-11,2015-08-05,8.0,10.0,16.0,8.805555555555555,6.568771109886611,1471
2015-08-26,WEB120,10-0033,12,2015-08-26,2015-08-21,2015-08-13,2015-08-11,5.0,13.0,15.0,8.805555555555555,6.568771109886611,4092
2015-08-28,WEB120,02-2428,12,2015-08-28,2015-08-26,2015-08-21,2015-08-13,2.0,7.0,15.0,8.805555555555555,6.568771109886611,1124
2015-08-31,WEB120,02-2428,12,2015-08-31,2015-08-28,2015-08-26,2015-08-21,3.0,5.0,10.0,8.805555555555555,6.568771109886611,1124
2015-09-04,WEB120,06-3602,7,2015-09-04,2015-08-31,2015-08-28,2015-08-26,4.0,7.0,9.0,8.805555555555555,6.568771109886611,3651
2015-09-11,WEB120,09-9872,18,2015-09-11,2015-09-04,2015-08-31,2015-08-28,7.0,11.0,14.0,8.805555555555555,6.568771109886611,4061
2015-09-16,WEB120,02-7292,48,2015-09-16,2015-09-11,2015-09-04,2015-08-31,5.0,12.0,16.0,8.805555555555555,6.568771109886611,2529
2015-09-17,WEB120,02-0228,24,2015-09-17,2015-09-16,2015-09-11,2015-09-04,1.0,6.0,13.0,8.805555555555555,6.568771109886611,406
2015-09-22,WEB120,02-1691,24,2015-09-22,2015-09-17,2015-09-16,2015-09-11,5.0,6.0,11.0,8.805555555555555,6.568771109886611,877
2015-09-29,WEB120,09-9872,25,2015-09-29,2015-09-22,2015-09-17,2015-09-16,7.0,12.0,13.0,8.805555555555555,6.568771109886611,4061
2015-10-02,WEB120,02-3053,2,2015-10-02,2015-09-29,2015-09-22,2015-09-17,3.0,10.0,15.0,8.805555555555555,6.568771109886611,1334
2015-10-06,WEB120,02-0228,24,2015-10-06,2015-10-02,2015-09-29,2015-09-22,4.0,7.0,14.0,8.805555555555555,6.568771109886611,406
2015-10-19,WEB120,09-9872,21,2015-10-19,2015-10-06,2015-10-02,2015-09-29,13.0,17.0,20.0,8.805555555555555,6.568771109886611,4061
2015-10-30,WEB120,02-0228,24,2015-10-30,2015-10-19,2015-10-06,2015-10-02,11.0,24.0,28.0,8.805555555555555,6.568771109886611,406
2015-11-04,WEB120,02-3522,24,2015-11-04,2015-10-30,2015-10-19,2015-10-06,5.0,16.0,29.0,8.805555555555555,6.568771109886611,1471
2015-11-12,WEB120,02-7292,36,2015-11-12,2015-11-04,2015-10-30,2015-10-19,8.0,13.0,24.0,8.805555555555555,6.568771109886611,2529
2015-11-17,WEB120,10-2700,96,2015-11-17,2015-11-12,2015-11-04,2015-10-30,5.0,13.0,18.0,8.805555555555555,6.568771109886611,4114
2015-11-25,WEB120,02-0228,24,2015-11-25,2015-11-17,2015-11-12,2015-11-04,8.0,13.0,21.0,8.805555555555555,6.568771109886611,406
2015-12-02,WEB120,02-3524,12,2015-12-02,2015-11-25,2015-11-17,2015-11-12,7.0,15.0,20.0,8.805555555555555,6.568771109886611,1473
2015-12-09,WEB120,10-2700,144,2015-12-09,2015-12-02,2015-11-25,2015-11-17,7.0,14.0,22.0,8.805555555555555,6.568771109886611,4114
2015-12-17,WEB120,20-3042,2,2015-12-17,2015-12-09,2015-12-02,2015-11-25,8.0,15.0,22.0,8.805555555555555,6.568771109886611,4288
2015-12-29,WEB120,09-9872,19,2015-12-29,2015-12-17,2015-12-09,2015-12-02,12.0,20.0,27.0,8.805555555555555,6.568771109886611,4061
2016-01-08,WEB120,02-0243,12,2016-01-08,2015-12-29,2015-12-17,2015-12-09,10.0,22.0,30.0,8.805555555555555,6.568771109886611,413
2016-01-15,WEB120,02-4771,1,2016-01-15,2016-01-08,2015-12-29,2015-12-17,7.0,17.0,29.0,8.805555555555555,6.568771109886611,1828
2016-01-23,WEB120,02-2428,12,2016-01-23,2016-01-15,2016-01-08,2015-12-29,8.0,15.0,25.0,8.805555555555555,6.568771109886611,1124
2016-02-02,WEB120,02-4771,10,2016-02-02,2016-01-23,2016-01-15,2016-01-08,10.0,18.0,25.0,8.805555555555555,6.568771109886611,1828
2016-02-05,WEB120,02-7292,12,2016-02-05,2016-02-02,2016-01-23,2016-01-15,3.0,13.0,21.0,8.805555555555555,6.568771109886611,2529
2016-02-16,WEB120,02-4768,1,2016-02-16,2016-02-05,2016-02-02,2016-01-23,11.0,14.0,24.0,8.805555555555555,6.568771109886611,1826
2016-02-22,WEB120,10-0033,9,2016-02-22,2016-02-16,2016-02-05,2016-02-02,6.0,17.0,20.0,8.805555555555555,6.568771109886611,4092
2016-02-24,WEB120,10-0033,12,2016-02-24,2016-02-22,2016-02-16,2016-02-05,2.0,8.0,19.0,8.805555555555555,6.568771109886611,4092
