InvDate,CustNo,ItemNo,InvQty,InvDay,PrevInvDate,T2InvDate,T3InvDate,DayDiff,DayDiff2,DayDiff3,DayDiffMean,DayDiffStd,ItemEncoded
2015-10-02,DON149,SPC0161,4,2015-10-02,2015-10-01,2015-09-29,2015-09-28,1.0,3.0,4.0,5.558620689655172,7.806581858054996,4812
2015-10-05,DON149,SPC1235,8,2015-10-05,2015-10-02,2015-10-01,2015-09-29,3.0,4.0,6.0,5.558620689655172,7.806581858054996,5114
2015-10-07,DON149,SPC0161,20,2015-10-07,2015-10-05,2015-10-02,2015-10-01,2.0,5.0,6.0,5.558620689655172,7.806581858054996,4812
2015-10-15,DON149,02-4807,1,2015-10-15,2015-10-07,2015-10-05,2015-10-02,8.0,10.0,13.0,5.558620689655172,7.806581858054996,1833
2015-10-26,DON149,06-0056,1,2015-10-26,2015-10-15,2015-10-07,2015-10-05,11.0,19.0,21.0,5.558620689655172,7.806581858054996,3552
2015-10-28,DON149,02-0524,24,2015-10-28,2015-10-26,2015-10-15,2015-10-07,2.0,13.0,21.0,5.558620689655172,7.806581858054996,511
2015-10-30,DON149,02-6384,2,2015-10-30,2015-10-28,2015-10-26,2015-10-15,2.0,4.0,15.0,5.558620689655172,7.806581858054996,2285
2015-11-04,DON149,06-0056,4,2015-11-04,2015-10-30,2015-10-28,2015-10-26,5.0,7.0,9.0,5.558620689655172,7.806581858054996,3552
2015-11-10,DON149,02-3240,12,2015-11-10,2015-11-04,2015-10-30,2015-10-28,6.0,11.0,13.0,5.558620689655172,7.806581858054996,1390
2015-11-17,DON149,02-4566,2,2015-11-17,2015-11-10,2015-11-04,2015-10-30,7.0,13.0,18.0,5.558620689655172,7.806581858054996,1742
2015-11-18,DON149,02-1814,3,2015-11-18,2015-11-17,2015-11-10,2015-11-04,1.0,8.0,14.0,5.558620689655172,7.806581858054996,930
2015-11-19,DON149,SPC1313,6,2015-11-19,2015-11-18,2015-11-17,2015-11-10,1.0,2.0,9.0,5.558620689655172,7.806581858054996,5188
2015-11-20,DON149,02-2587,1,2015-11-20,2015-11-19,2015-11-18,2015-11-17,1.0,2.0,3.0,5.558620689655172,7.806581858054996,1178
2015-11-24,DON149,02-8910,1,2015-11-24,2015-11-20,2015-11-19,2015-11-18,4.0,5.0,6.0,5.558620689655172,7.806581858054996,2981
2015-12-04,DON149,02-7682,1,2015-12-04,2015-11-24,2015-11-20,2015-11-19,10.0,14.0,15.0,5.558620689655172,7.806581858054996,2648
2015-12-08,DON149,02-3240,6,2015-12-08,2015-12-04,2015-11-24,2015-11-20,4.0,14.0,18.0,5.558620689655172,7.806581858054996,1390
2015-12-09,DON149,02-7388,1,2015-12-09,2015-12-08,2015-12-04,2015-11-24,1.0,5.0,15.0,5.558620689655172,7.806581858054996,2571
2015-12-18,DON149,02-7187,14,2015-12-18,2015-12-09,2015-12-08,2015-12-04,9.0,10.0,14.0,5.558620689655172,7.806581858054996,2499
