InvDate,CustNo,ItemNo,InvQty,InvDay,PrevInvDate,T2InvDate,T3InvDate,DayDiff,DayDiff2,DayDiff3,DayDiffMean,DayDiffStd,ItemEncoded
2015-08-05,HEB103,SPC1159,1,2015-08-05,2015-07-29,2015-07-24,2015-06-12,7.0,12.0,54.0,19.170212765957448,14.381931824244779,5038
2015-08-11,HEB103,02-2420,24,2015-08-11,2015-08-05,2015-07-29,2015-07-24,6.0,13.0,18.0,19.170212765957448,14.381931824244779,1120
2015-09-08,HEB103,02-8222,7,2015-09-08,2015-08-11,2015-08-05,2015-07-29,28.0,34.0,41.0,19.170212765957448,14.381931824244779,2797
2015-09-14,HEB103,02-8222,12,2015-09-14,2015-09-08,2015-08-11,2015-08-05,6.0,34.0,40.0,19.170212765957448,14.381931824244779,2797
2015-09-22,HEB103,02-4004,1,2015-09-22,2015-09-14,2015-09-08,2015-08-11,8.0,14.0,42.0,19.170212765957448,14.381931824244779,1620
2015-09-23,HEB103,02-8154,2,2015-09-23,2015-09-22,2015-09-14,2015-09-08,1.0,9.0,15.0,19.170212765957448,14.381931824244779,2778
2015-10-29,HEB103,02-4004,1,2015-10-29,2015-09-23,2015-09-22,2015-09-14,36.0,37.0,45.0,19.170212765957448,14.381931824244779,1620
2015-11-04,HEB103,02-1929,1,2015-11-04,2015-10-29,2015-09-23,2015-09-22,6.0,42.0,43.0,19.170212765957448,14.381931824244779,957
2015-11-19,HEB103,02-5593,40,2015-11-19,2015-11-04,2015-10-29,2015-09-23,15.0,21.0,57.0,19.170212765957448,14.381931824244779,2088
2015-12-01,HEB103,02-4602,2,2015-12-01,2015-11-19,2015-11-04,2015-10-29,12.0,27.0,33.0,19.170212765957448,14.381931824244779,1754
2015-12-10,HEB103,02-2660,1,2015-12-10,2015-12-01,2015-11-19,2015-11-04,9.0,21.0,36.0,19.170212765957448,14.381931824244779,1208
2015-12-22,HEB103,02-1929,1,2015-12-22,2015-12-10,2015-12-01,2015-11-19,12.0,21.0,33.0,19.170212765957448,14.381931824244779,957
2015-12-31,HEB103,02-5593,24,2015-12-31,2015-12-22,2015-12-10,2015-12-01,9.0,21.0,30.0,19.170212765957448,14.381931824244779,2088
2016-01-13,HEB103,02-1291,1,2016-01-13,2015-12-31,2015-12-22,2015-12-10,13.0,22.0,34.0,19.170212765957448,14.381931824244779,757
2016-02-03,HEB103,02-2374,4,2016-02-03,2016-01-13,2015-12-31,2015-12-22,21.0,34.0,43.0,19.170212765957448,14.381931824244779,1104
2016-02-15,HEB103,02-4664,6,2016-02-15,2016-02-03,2016-01-13,2015-12-31,12.0,33.0,46.0,19.170212765957448,14.381931824244779,1776
2016-04-06,HEB103,02-2374,3,2016-04-06,2016-02-15,2016-02-03,2016-01-13,51.0,63.0,84.0,19.170212765957448,14.381931824244779,1104
2016-05-13,HEB103,02-7391,1,2016-05-13,2016-04-06,2016-02-15,2016-02-03,37.0,88.0,100.0,19.170212765957448,14.381931824244779,2574
2016-06-07,HEB103,02-5154,2,2016-06-07,2016-05-13,2016-04-06,2016-02-15,25.0,62.0,113.0,19.170212765957448,14.381931824244779,1958
2016-06-23,HEB103,02-2987,2,2016-06-23,2016-06-07,2016-05-13,2016-04-06,16.0,41.0,78.0,19.170212765957448,14.381931824244779,1298
2016-06-29,HEB103,02-2660,2,2016-06-29,2016-06-23,2016-06-07,2016-05-13,6.0,22.0,47.0,19.170212765957448,14.381931824244779,1208
2016-07-12,HEB103,02-2374,2,2016-07-12,2016-06-29,2016-06-23,2016-06-07,13.0,19.0,35.0,19.170212765957448,14.381931824244779,1104
2016-07-20,HEB103,02-2645,100,2016-07-20,2016-07-12,2016-06-29,2016-06-23,8.0,21.0,27.0,19.170212765957448,14.381931824244779,1199
2016-08-05,HEB103,02-2802,1,2016-08-05,2016-07-20,2016-07-12,2016-06-29,16.0,24.0,37.0,19.170212765957448,14.381931824244779,1233
2016-08-19,HEB103,02-2987,4,2016-08-19,2016-08-05,2016-07-20,2016-07-12,14.0,30.0,38.0,19.170212765957448,14.381931824244779,1298
2016-08-29,HEB103,08-4516,3,2016-08-29,2016-08-19,2016-08-05,2016-07-20,10.0,24.0,40.0,19.170212765957448,14.381931824244779,3867
2016-09-20,HEB103,02-3799,2,2016-09-20,2016-08-29,2016-08-19,2016-08-05,22.0,32.0,46.0,19.170212765957448,14.381931824244779,1572
2016-10-25,HEB103,21-4779,1,2016-10-25,2016-09-20,2016-08-29,2016-08-19,35.0,57.0,67.0,19.170212765957448,14.381931824244779,4428
2016-12-05,HEB103,02-6969,10,2016-12-05,2016-10-25,2016-09-20,2016-08-29,41.0,76.0,98.0,19.170212765957448,14.381931824244779,2433
2016-12-13,HEB103,02-1976,1,2016-12-13,2016-12-05,2016-10-25,2016-09-20,8.0,49.0,84.0,19.170212765957448,14.381931824244779,973
2016-12-19,HEB103,02-4135,3,2016-12-19,2016-12-13,2016-12-05,2016-10-25,6.0,14.0,55.0,19.170212765957448,14.381931824244779,1659
2017-02-14,HEB103,02-1196,2,2017-02-14,2016-12-19,2016-12-13,2016-12-05,57.0,63.0,71.0,19.170212765957448,14.381931824244779,734
2017-03-08,HEB103,02-7231,3,2017-03-08,2017-02-14,2016-12-19,2016-12-13,22.0,79.0,85.0,19.170212765957448,14.381931824244779,2513
2017-03-11,HEB103,02-7231,3,2017-03-11,2017-03-08,2017-02-14,2016-12-19,3.0,25.0,82.0,19.170212765957448,14.381931824244779,2513
2017-03-29,HEB103,02-7231,2,2017-03-29,2017-03-11,2017-03-08,2017-02-14,18.0,21.0,43.0,19.170212765957448,14.381931824244779,2513
2017-04-14,HEB103,SPC1876,10,2017-04-14,2017-03-29,2017-03-11,2017-03-08,16.0,34.0,37.0,19.170212765957448,14.381931824244779,5734
2017-04-25,HEB103,SPC1829,3,2017-04-25,2017-04-14,2017-03-29,2017-03-11,11.0,27.0,45.0,19.170212765957448,14.381931824244779,5687
2017-05-23,HEB103,SPC1920,6,2017-05-23,2017-04-25,2017-04-14,2017-03-29,28.0,39.0,55.0,19.170212765957448,14.381931824244779,5777
2017-06-08,HEB103,02-5623,2,2017-06-08,2017-05-23,2017-04-25,2017-04-14,16.0,44.0,55.0,19.170212765957448,14.381931824244779,2100
2017-06-13,HEB103,02-8824,2,2017-06-13,2017-06-08,2017-05-23,2017-04-25,5.0,21.0,49.0,19.170212765957448,14.381931824244779,2966
2017-06-23,HEB103,SPC1416,60,2017-06-23,2017-06-13,2017-06-08,2017-05-23,10.0,15.0,31.0,19.170212765957448,14.381931824244779,5288
2017-07-31,HEB103,SPC2005,3,2017-07-31,2017-06-23,2017-06-13,2017-06-08,38.0,48.0,53.0,19.170212765957448,14.381931824244779,5857
2017-08-30,HEB103,SPC1924,60,2017-08-30,2017-07-31,2017-06-23,2017-06-13,30.0,68.0,78.0,19.170212765957448,14.381931824244779,5781
2017-10-12,HEB103,02-0685,3,2017-10-12,2017-08-30,2017-07-31,2017-06-23,43.0,73.0,111.0,19.170212765957448,14.381931824244779,591
2017-11-29,HEB103,02-5212,2,2017-11-29,2017-10-12,2017-08-30,2017-07-31,48.0,91.0,121.0,19.170212765957448,14.381931824244779,1990
