InvDate,CustNo,ItemNo,InvQty,InvDay,PrevInvDate,T2InvDate,T3InvDate,DayDiff,DayDiff2,DayDiff3,DayDiffMean,DayDiffStd,ItemEncoded
2016-12-12,LAK211,01-4872,1,2016-12-12,2016-12-07,2016-12-02,2016-11-28,5.0,10.0,14.0,23.46153846153846,33.48038078391429,200
2016-12-13,LAK211,02-2836,4,2016-12-13,2016-12-12,2016-12-07,2016-12-02,1.0,6.0,11.0,23.46153846153846,33.48038078391429,1242
2017-01-05,LAK211,02-5940,1,2017-01-05,2016-12-13,2016-12-12,2016-12-07,23.0,24.0,29.0,23.46153846153846,33.48038078391429,2170
2017-01-16,LAK211,02-2642,4,2017-01-16,2017-01-05,2016-12-13,2016-12-12,11.0,34.0,35.0,23.46153846153846,33.48038078391429,1196
2017-01-17,LAK211,02-2515,3,2017-01-17,2017-01-16,2017-01-05,2016-12-13,1.0,12.0,35.0,23.46153846153846,33.48038078391429,1161
2017-01-26,LAK211,02-1146,3,2017-01-26,2017-01-17,2017-01-16,2017-01-05,9.0,10.0,21.0,23.46153846153846,33.48038078391429,719
2017-03-06,LAK211,02-6250,3,2017-03-06,2017-01-26,2017-01-17,2017-01-16,39.0,48.0,49.0,23.46153846153846,33.48038078391429,2239
2017-04-06,LAK211,02-4207,2,2017-04-06,2017-03-06,2017-01-26,2017-01-17,31.0,70.0,79.0,23.46153846153846,33.48038078391429,1692
2017-04-21,LAK211,02-5005,2,2017-04-21,2017-04-06,2017-03-06,2017-01-26,15.0,46.0,85.0,23.46153846153846,33.48038078391429,1895
2017-08-25,LAK211,02-2124,3,2017-08-25,2017-04-21,2017-04-06,2017-03-06,126.0,141.0,172.0,23.46153846153846,33.48038078391429,1031
2017-09-29,LAK211,02-3187,1,2017-09-29,2017-08-25,2017-04-21,2017-04-06,35.0,161.0,176.0,23.46153846153846,33.48038078391429,1374
