InvDate,CustNo,ItemNo,InvQty,InvDay,PrevInvDate,T2InvDate,T3InvDate,DayDiff,DayDiff2,DayDiff3,DayDiffMean,DayDiffStd,ItemEncoded
2015-08-11,MCP120,02-4004,5,2015-08-11,2015-07-31,2015-07-23,2015-07-10,11.0,19.0,32.0,18.851063829787233,15.157117317135285,1620
2015-09-01,MCP120,02-7682,2,2015-09-01,2015-08-11,2015-07-31,2015-07-23,21.0,32.0,40.0,18.851063829787233,15.157117317135285,2648
2015-09-23,MCP120,02-0399,1,2015-09-23,2015-09-01,2015-08-11,2015-07-31,22.0,43.0,54.0,18.851063829787233,15.157117317135285,461
2015-09-25,MCP120,02-5620,2,2015-09-25,2015-09-23,2015-09-01,2015-08-11,2.0,24.0,45.0,18.851063829787233,15.157117317135285,2098
2015-09-30,MCP120,02-3187,4,2015-09-30,2015-09-25,2015-09-23,2015-09-01,5.0,7.0,29.0,18.851063829787233,15.157117317135285,1374
2015-10-22,MCP120,SPC1096,2,2015-10-22,2015-09-30,2015-09-25,2015-09-23,22.0,27.0,29.0,18.851063829787233,15.157117317135285,4977
2015-11-07,MCP120,02-7347,1,2015-11-07,2015-10-22,2015-09-30,2015-09-25,16.0,38.0,43.0,18.851063829787233,15.157117317135285,2552
2015-12-04,MCP120,02-0399,1,2015-12-04,2015-11-07,2015-10-22,2015-09-30,27.0,43.0,65.0,18.851063829787233,15.157117317135285,461
2015-12-08,MCP120,02-3240,6,2015-12-08,2015-12-04,2015-11-07,2015-10-22,4.0,31.0,47.0,18.851063829787233,15.157117317135285,1390
2016-01-20,MCP120,02-7373,1,2016-01-20,2015-12-08,2015-12-04,2015-11-07,43.0,47.0,74.0,18.851063829787233,15.157117317135285,2564
2016-01-27,MCP120,02-2374,3,2016-01-27,2016-01-20,2015-12-08,2015-12-04,7.0,50.0,54.0,18.851063829787233,15.157117317135285,1104
2016-02-11,MCP120,SPC1360,1,2016-02-11,2016-01-27,2016-01-20,2015-12-08,15.0,22.0,65.0,18.851063829787233,15.157117317135285,5234
