InvDate,CustNo,ItemNo,InvQty,InvDay,PrevInvDate,T2InvDate,T3InvDate,DayDiff,DayDiff2,DayDiff3,DayDiffMean,DayDiffStd,ItemEncoded
2015-08-17,FIR152,02-7186,1,2015-08-17,2015-08-11,2015-07-13,2015-06-25,6.0,35.0,53.0,10.0,10.181682899534175,2498
2015-08-27,FIR152,02-2870,2,2015-08-27,2015-08-17,2015-08-11,2015-07-13,10.0,16.0,45.0,10.0,10.181682899534175,1251
2015-08-28,FIR152,02-6483,2,2015-08-28,2015-08-27,2015-08-17,2015-08-11,1.0,11.0,17.0,10.0,10.181682899534175,2311
2015-09-01,FIR152,02-8617,1,2015-09-01,2015-08-28,2015-08-27,2015-08-17,4.0,5.0,15.0,10.0,10.181682899534175,2901
2015-09-03,FIR152,02-6228,1,2015-09-03,2015-09-01,2015-08-28,2015-08-27,2.0,6.0,7.0,10.0,10.181682899534175,2231
