InvDate,CustNo,ItemNo,InvQty,InvDay,PrevInvDate,T2InvDate,T3InvDate,DayDiff,DayDiff2,DayDiff3,DayDiffMean,DayDiffStd,ItemEncoded
2015-05-14,FIR128,02-2733,2,2015-05-14,2015-05-06,2015-05-04,2015-05-01,8.0,10.0,13.0,5.28,3.93332180328069,1217
2015-05-18,FIR128,01-4572,2,2015-05-18,2015-05-14,2015-05-06,2015-05-04,4.0,12.0,14.0,5.28,3.93332180328069,192
2015-05-20,FIR128,03-5523,3,2015-05-20,2015-05-18,2015-05-14,2015-05-06,2.0,6.0,14.0,5.28,3.93332180328069,3290
2015-05-28,FIR128,20-8491,3,2015-05-28,2015-05-20,2015-05-18,2015-05-14,8.0,10.0,14.0,5.28,3.93332180328069,4372
2015-06-15,FIR128,02-5492,2,2015-06-15,2015-05-28,2015-05-20,2015-05-18,18.0,26.0,28.0,5.28,3.93332180328069,2068
2015-06-16,FIR128,03-3308,2,2015-06-16,2015-06-15,2015-05-28,2015-05-20,1.0,19.0,27.0,5.28,3.93332180328069,3274
2015-06-25,FIR128,02-7135,2,2015-06-25,2015-06-16,2015-06-15,2015-05-28,9.0,10.0,28.0,5.28,3.93332180328069,2481
2015-06-30,FIR128,02-7646,1,2015-06-30,2015-06-25,2015-06-16,2015-06-15,5.0,14.0,15.0,5.28,3.93332180328069,2636
2015-07-01,FIR128,03-3308,3,2015-07-01,2015-06-30,2015-06-25,2015-06-16,1.0,6.0,15.0,5.28,3.93332180328069,3274
2015-07-09,FIR128,03-3308,3,2015-07-09,2015-07-01,2015-06-30,2015-06-25,8.0,9.0,14.0,5.28,3.93332180328069,3274
2015-07-16,FIR128,02-4938,1,2015-07-16,2015-07-09,2015-07-01,2015-06-30,7.0,15.0,16.0,5.28,3.93332180328069,1868
2015-07-31,FIR128,03-6187,6,2015-07-31,2015-07-16,2015-07-09,2015-07-01,15.0,22.0,30.0,5.28,3.93332180328069,3302
