InvDate,CustNo,ItemNo,InvQty,InvDay,PrevInvDate,T2InvDate,T3InvDate,DayDiff,DayDiff2,DayDiff3,DayDiffMean,DayDiffStd,ItemEncoded
2015-05-20,GEN268,02-3838,2,2015-05-20,2015-05-15,2015-05-12,2015-05-05,5.0,8.0,15.0,5.289308176100629,3.053004148126404,1587
2015-05-27,GEN268,04-5827,1,2015-05-27,2015-05-20,2015-05-15,2015-05-12,7.0,12.0,15.0,5.289308176100629,3.053004148126404,3498
2015-06-03,GEN268,02-0308,1,2015-06-03,2015-05-27,2015-05-20,2015-05-15,7.0,14.0,19.0,5.289308176100629,3.053004148126404,435
2015-06-09,GEN268,02-3841,4,2015-06-09,2015-06-03,2015-05-27,2015-05-20,6.0,13.0,20.0,5.289308176100629,3.053004148126404,1589
2015-06-12,GEN268,SPC0189,2,2015-06-12,2015-06-09,2015-06-03,2015-05-27,3.0,9.0,16.0,5.289308176100629,3.053004148126404,4823
2015-06-15,GEN268,02-0038,2,2015-06-15,2015-06-12,2015-06-09,2015-06-03,3.0,6.0,12.0,5.289308176100629,3.053004148126404,339
2015-06-22,GEN268,02-0403,2,2015-06-22,2015-06-15,2015-06-12,2015-06-09,7.0,10.0,13.0,5.289308176100629,3.053004148126404,463
2015-06-29,GEN268,02-3240,10,2015-06-29,2015-06-22,2015-06-15,2015-06-12,7.0,14.0,17.0,5.289308176100629,3.053004148126404,1390
2015-07-07,GEN268,02-0308,1,2015-07-07,2015-06-29,2015-06-22,2015-06-15,8.0,15.0,22.0,5.289308176100629,3.053004148126404,435
2015-07-16,GEN268,02-8572,5,2015-07-16,2015-07-07,2015-06-29,2015-06-22,9.0,17.0,24.0,5.289308176100629,3.053004148126404,2892
2015-07-21,GEN268,02-4638,3,2015-07-21,2015-07-16,2015-07-07,2015-06-29,5.0,14.0,22.0,5.289308176100629,3.053004148126404,1767
2015-07-23,GEN268,02-0403,2,2015-07-23,2015-07-21,2015-07-16,2015-07-07,2.0,7.0,16.0,5.289308176100629,3.053004148126404,463
2015-07-24,GEN268,02-1416,24,2015-07-24,2015-07-23,2015-07-21,2015-07-16,1.0,3.0,8.0,5.289308176100629,3.053004148126404,800
2015-07-28,GEN268,02-3240,6,2015-07-28,2015-07-24,2015-07-23,2015-07-21,4.0,5.0,7.0,5.289308176100629,3.053004148126404,1390
2015-08-04,GEN268,04-5586,2,2015-08-04,2015-07-28,2015-07-24,2015-07-23,7.0,11.0,12.0,5.289308176100629,3.053004148126404,3494
2015-08-06,GEN268,02-5816,6,2015-08-06,2015-08-04,2015-07-28,2015-07-24,2.0,9.0,13.0,5.289308176100629,3.053004148126404,2146
