CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
UHS100,02-5171,2016-10-17,2016-10-13,4
UHS100,02-5171,2017-05-10,2016-10-17,205
UHS100,02-5171,2017-05-22,2017-05-10,12
UHS100,02-5171,2017-08-16,2017-05-22,86
UHS100,02-5171,2017-09-08,2017-08-16,23
UHS100,02-5171,2017-09-14,2017-09-08,6
UHS100,02-5171,2017-09-20,2017-09-14,6
UHS100,02-5171,2017-10-17,2017-09-20,27
UHS100,02-5171,2017-10-23,2017-10-17,6
UHS100,02-5171,2017-11-07,2017-10-23,15
UHS100,02-5171,2017-11-16,2017-11-07,9
UHS100,02-5171,2017-11-17,2017-11-16,1
UHS100,02-5171,2017-12-06,2017-11-17,19
