CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
DEL101,02-5187,2017-05-09,2017-04-28,11
DEL101,02-5187,2017-05-30,2017-05-09,21
DEL101,02-5187,2017-06-12,2017-05-30,13
DEL101,02-5187,2017-06-28,2017-06-12,16
DEL101,02-5187,2017-07-07,2017-06-28,9
DEL101,02-5187,2017-07-12,2017-07-07,5
DEL101,02-5187,2017-08-09,2017-07-12,28
DEL101,02-5187,2017-08-29,2017-08-09,20
DEL101,02-5187,2017-09-12,2017-08-29,14
DEL101,02-5187,2017-09-29,2017-09-12,17
DEL101,02-5187,2017-10-27,2017-09-29,28
DEL101,02-5187,2017-11-29,2017-10-27,33
