CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
KAP102,B1-4414,2015-05-20,2015-05-08,12
KAP102,B1-4414,2015-06-25,2015-05-20,36
KAP102,B1-4414,2015-07-07,2015-06-25,12
KAP102,B1-4414,2015-07-16,2015-07-07,9
KAP102,B1-4414,2015-07-29,2015-07-16,13
KAP102,B1-4414,2015-08-04,2015-07-29,6
KAP102,B1-4414,2015-08-11,2015-08-04,7
KAP102,B1-4414,2015-09-03,2015-08-11,23
KAP102,B1-4414,2015-09-29,2015-09-03,26
KAP102,B1-4414,2015-10-08,2015-09-29,9
KAP102,B1-4414,2015-10-19,2015-10-08,11
KAP102,B1-4414,2015-11-02,2015-10-19,14
KAP102,B1-4414,2015-11-23,2015-11-02,21
KAP102,B1-4414,2015-11-30,2015-11-23,7
KAP102,B1-4414,2015-12-03,2015-11-30,3
KAP102,B1-4414,2015-12-14,2015-12-03,11
KAP102,B1-4414,2016-01-04,2015-12-14,21
KAP102,B1-4414,2016-01-19,2016-01-04,15
KAP102,B1-4414,2016-01-26,2016-01-19,7
KAP102,B1-4414,2016-02-08,2016-01-26,13
KAP102,B1-4414,2016-07-05,2016-02-08,148
KAP102,B1-4414,2016-08-04,2016-07-05,30
KAP102,B1-4414,2016-08-22,2016-08-04,18
KAP102,B1-4414,2016-08-25,2016-08-22,3
KAP102,B1-4414,2016-08-29,2016-08-25,4
KAP102,B1-4414,2016-09-07,2016-08-29,9
KAP102,B1-4414,2016-11-07,2016-09-07,61
KAP102,B1-4414,2016-11-18,2016-11-07,11
KAP102,B1-4414,2016-12-20,2016-11-18,32
KAP102,B1-4414,2017-02-27,2016-12-20,69
KAP102,B1-4414,2017-07-03,2017-02-27,126
